Participant,Stimulus,condition,semantic,RT
P29,nma-ma.07.rtf,nma-ma,2,303
P30,nma-ma.07.rtf,nma-ma,2,298
P31,nma-ma.07.rtf,nma-ma,2,180
P32,nma-ma.07.rtf,nma-ma,2,850
P33,nma-ma.07.rtf,nma-ma,2,278
P34,nma-ma.07.rtf,nma-ma,2,156
P35,nma-ma.07.rtf,nma-ma,2,303
P36,nma-ma.07.rtf,nma-ma,2,63
P37,nma-ma.07.rtf,nma-ma,2,193
P01,nma-ma.08.rtf,nma-ma,2,578
P02,nma-ma.08.rtf,nma-ma,2,0
P03,nma-ma.08.rtf,nma-ma,2,200
P04,nma-ma.08.rtf,nma-ma,2,136
P05,nma-ma.08.rtf,nma-ma,2,293
P06,nma-ma.08.rtf,nma-ma,2,449
P07,nma-ma.08.rtf,nma-ma,2,200
P08,nma-ma.08.rtf,nma-ma,2,361
P09,nma-ma.08.rtf,nma-ma,2,308
P10,nma-ma.08.rtf,nma-ma,2,220
P11,nma-ma.08.rtf,nma-ma,2,308
P12,nma-ma.08.rtf,nma-ma,2,322
P13,nma-ma.08.rtf,nma-ma,2,288
P14,nma-ma.08.rtf,nma-ma,2,425
P15,nma-ma.08.rtf,nma-ma,2,283
P16,nma-ma.08.rtf,nma-ma,2,239
P17,nma-ma.08.rtf,nma-ma,2,327
P18,nma-ma.08.rtf,nma-ma,2,440
P19,nma-ma.08.rtf,nma-ma,2,146
P20,nma-ma.08.rtf,nma-ma,2,204
P21,nma-ma.08.rtf,nma-ma,2,268
P22,nma-ma.08.rtf,nma-ma,2,607
P23,nma-ma.08.rtf,nma-ma,2,151
P24,nma-ma.08.rtf,nma-ma,2,488
P25,nma-ma.08.rtf,nma-ma,2,231
P26,nma-ma.08.rtf,nma-ma,2,226
P27,nma-ma.08.rtf,nma-ma,2,273
P28,nma-ma.08.rtf,nma-ma,2,293
P29,nma-ma.08.rtf,nma-ma,2,273
P30,nma-ma.08.rtf,nma-ma,2,438
P31,nma-ma.08.rtf,nma-ma,2,479
P32,nma-ma.08.rtf,nma-ma,2,273
P33,nma-ma.08.rtf,nma-ma,2,743
P34,nma-ma.08.rtf,nma-ma,2,210
P35,nma-ma.08.rtf,nma-ma,2,190
P36,nma-ma.08.rtf,nma-ma,2,166
P37,nma-ma.08.rtf,nma-ma,2,254
P01,nma-ma.09.rtf,nma-ma,2,413
P02,nma-ma.09.rtf,nma-ma,2,288
P03,nma-ma.09.rtf,nma-ma,2,239
P04,nma-ma.09.rtf,nma-ma,2,273
P05,nma-ma.09.rtf,nma-ma,2,522
P06,nma-ma.09.rtf,nma-ma,2,210
P07,nma-ma.09.rtf,nma-ma,2,103
P08,nma-ma.09.rtf,nma-ma,2,328
P09,nma-ma.09.rtf,nma-ma,2,151
P10,nma-ma.09.rtf,nma-ma,2,88
P11,nma-ma.09.rtf,nma-ma,2,415
P12,nma-ma.09.rtf,nma-ma,2,352
P13,nma-ma.09.rtf,nma-ma,2,254
P14,nma-ma.09.rtf,nma-ma,2,102
P15,nma-ma.09.rtf,nma-ma,2,215
P16,nma-ma.09.rtf,nma-ma,2,239
P17,nma-ma.09.rtf,nma-ma,2,122
P18,nma-ma.09.rtf,nma-ma,2,234
P19,nma-ma.09.rtf,nma-ma,2,78
P20,nma-ma.09.rtf,nma-ma,2,107
P21,nma-ma.09.rtf,nma-ma,2,122
P22,nma-ma.09.rtf,nma-ma,2,236
P23,nma-ma.09.rtf,nma-ma,2,166
P24,nma-ma.09.rtf,nma-ma,2,261
P25,nma-ma.09.rtf,nma-ma,2,181
P26,nma-ma.09.rtf,nma-ma,2,241
P27,nma-ma.09.rtf,nma-ma,2,151
P28,nma-ma.09.rtf,nma-ma,2,0
P29,nma-ma.09.rtf,nma-ma,2,78
P30,nma-ma.09.rtf,nma-ma,2,166
P31,nma-ma.09.rtf,nma-ma,2,585
P32,nma-ma.09.rtf,nma-ma,2,224
P33,nma-ma.09.rtf,nma-ma,2,435
P34,nma-ma.09.rtf,nma-ma,2,161
P35,nma-ma.09.rtf,nma-ma,2,224
P36,nma-ma.09.rtf,nma-ma,2,297
P37,nma-ma.09.rtf,nma-ma,2,98
P01,nma-ma.10.rtf,nma-ma,2,281
P02,nma-ma.10.rtf,nma-ma,2,356
P03,nma-ma.10.rtf,nma-ma,2,291
P04,nma-ma.10.rtf,nma-ma,2,107
P05,nma-ma.10.rtf,nma-ma,2,264
P06,nma-ma.10.rtf,nma-ma,2,401
P07,nma-ma.10.rtf,nma-ma,2,63
P08,nma-ma.10.rtf,nma-ma,2,381
P09,nma-ma.10.rtf,nma-ma,2,190
P10,nma-ma.10.rtf,nma-ma,2,161
P11,nma-ma.10.rtf,nma-ma,2,215
P12,nma-ma.10.rtf,nma-ma,2,298
P13,nma-ma.10.rtf,nma-ma,2,73
P14,nma-ma.10.rtf,nma-ma,2,97
P15,nma-ma.10.rtf,nma-ma,2,396
P16,nma-ma.10.rtf,nma-ma,2,225
P17,nma-ma.10.rtf,nma-ma,2,562
P18,nma-ma.10.rtf,nma-ma,2,83
P19,nma-ma.10.rtf,nma-ma,2,317
P20,nma-ma.10.rtf,nma-ma,2,259
P21,nma-ma.10.rtf,nma-ma,2,73
P22,nma-ma.10.rtf,nma-ma,2,246
P23,nma-ma.10.rtf,nma-ma,2,232
P24,nma-ma.10.rtf,nma-ma,2,181
P25,nma-ma.10.rtf,nma-ma,2,317
P26,nma-ma.10.rtf,nma-ma,2,106
P27,nma-ma.10.rtf,nma-ma,2,220
P28,nma-ma.10.rtf,nma-ma,2,327
P29,nma-ma.10.rtf,nma-ma,2,273
P30,nma-ma.10.rtf,nma-ma,2,151
P31,nma-ma.10.rtf,nma-ma,2,361
P32,nma-ma.10.rtf,nma-ma,2,254
P33,nma-ma.10.rtf,nma-ma,2,361
P34,nma-ma.10.rtf,nma-ma,2,117
P35,nma-ma.10.rtf,nma-ma,2,132
P36,nma-ma.10.rtf,nma-ma,2,141
P37,nma-ma.10.rtf,nma-ma,2,352
P01,nma-ma.11.rtf,nma-ma,2,90
P02,nma-ma.11.rtf,nma-ma,2,195
P03,nma-ma.11.rtf,nma-ma,2,53
P04,nma-ma.11.rtf,nma-ma,2,102
P05,nma-ma.11.rtf,nma-ma,2,141
P06,nma-ma.11.rtf,nma-ma,2,220
P07,nma-ma.11.rtf,nma-ma,2,298
P08,nma-ma.11.rtf,nma-ma,2,327
P09,nma-ma.11.rtf,nma-ma,2,474
P10,nma-ma.11.rtf,nma-ma,2,435
P11,nma-ma.11.rtf,nma-ma,2,200
P12,nma-ma.11.rtf,nma-ma,2,357
P13,nma-ma.11.rtf,nma-ma,2,205
P14,nma-ma.11.rtf,nma-ma,2,815
P15,nma-ma.11.rtf,nma-ma,2,801
P16,nma-ma.11.rtf,nma-ma,2,230
P17,nma-ma.11.rtf,nma-ma,2,136
P18,nma-ma.11.rtf,nma-ma,2,234
P19,nma-ma.11.rtf,nma-ma,2,190
P20,nma-ma.11.rtf,nma-ma,2,386
P21,nma-ma.11.rtf,nma-ma,2,288
P22,nma-ma.11.rtf,nma-ma,2,624
P23,nma-ma.11.rtf,nma-ma,2,372
P24,nma-ma.11.rtf,nma-ma,2,372
P25,nma-ma.11.rtf,nma-ma,2,120
P26,nma-ma.11.rtf,nma-ma,2,155
P27,nma-ma.11.rtf,nma-ma,2,225
P28,nma-ma.11.rtf,nma-ma,2,381
P29,nma-ma.11.rtf,nma-ma,2,83
P30,nma-ma.11.rtf,nma-ma,2,210
P31,nma-ma.11.rtf,nma-ma,2,361
P32,nma-ma.11.rtf,nma-ma,2,273
P33,nma-ma.11.rtf,nma-ma,2,361
P34,nma-ma.11.rtf,nma-ma,2,117
P35,nma-ma.11.rtf,nma-ma,2,508
P36,nma-ma.11.rtf,nma-ma,2,141
P37,nma-ma.11.rtf,nma-ma,2,259
P01,nma-ma.12.rtf,nma-ma,2,402
P02,nma-ma.12.rtf,nma-ma,2,146
P03,nma-ma.12.rtf,nma-ma,2,0
P04,nma-ma.12.rtf,nma-ma,2,840
P05,nma-ma.12.rtf,nma-ma,2,489
P06,nma-ma.12.rtf,nma-ma,2,376
P07,nma-ma.12.rtf,nma-ma,2,0
P08,nma-ma.12.rtf,nma-ma,2,347
P09,nma-ma.12.rtf,nma-ma,2,190
P10,nma-ma.12.rtf,nma-ma,2,171
P11,nma-ma.12.rtf,nma-ma,2,269
P12,nma-ma.12.rtf,nma-ma,2,542
P13,nma-ma.12.rtf,nma-ma,2,166
P14,nma-ma.12.rtf,nma-ma,2,875
P15,nma-ma.12.rtf,nma-ma,2,68
P16,nma-ma.12.rtf,nma-ma,2,337
P17,nma-ma.12.rtf,nma-ma,2,146
P18,nma-ma.12.rtf,nma-ma,2,337
P19,nma-ma.12.rtf,nma-ma,2,185
P20,nma-ma.12.rtf,nma-ma,2,1193
P21,nma-ma.12.rtf,nma-ma,2,195
P22,nma-ma.12.rtf,nma-ma,2,312
P23,nma-ma.12.rtf,nma-ma,2,166
P24,nma-ma.12.rtf,nma-ma,2,241
P25,nma-ma.12.rtf,nma-ma,2,175
P26,nma-ma.12.rtf,nma-ma,2,700
P27,nma-ma.12.rtf,nma-ma,2,0
P28,nma-ma.12.rtf,nma-ma,2,254
P29,nma-ma.12.rtf,nma-ma,2,264
P30,nma-ma.12.rtf,nma-ma,2,156
P31,nma-ma.12.rtf,nma-ma,2,215
P32,nma-ma.12.rtf,nma-ma,2,298
P33,nma-ma.12.rtf,nma-ma,2,249
P34,nma-ma.12.rtf,nma-ma,2,136
P35,nma-ma.12.rtf,nma-ma,2,136
P36,nma-ma.12.rtf,nma-ma,2,313
P37,nma-ma.12.rtf,nma-ma,2,161
P01,nma-nma.01.rtf,nma-nma,2,105
P02,nma-nma.01.rtf,nma-nma,2,122
P03,nma-nma.01.rtf,nma-nma,2,83
P04,nma-nma.01.rtf,nma-nma,2,180
P05,nma-nma.01.rtf,nma-nma,2,176
P06,nma-nma.01.rtf,nma-nma,2,156
P07,nma-nma.01.rtf,nma-nma,2,293
P08,nma-nma.01.rtf,nma-nma,2,454
P09,nma-nma.01.rtf,nma-nma,2,83
P10,nma-nma.01.rtf,nma-nma,2,195
P11,nma-nma.01.rtf,nma-nma,2,371
P12,nma-nma.01.rtf,nma-nma,2,273
P13,nma-nma.01.rtf,nma-nma,2,185
P14,nma-nma.01.rtf,nma-nma,2,298
P15,nma-nma.01.rtf,nma-nma,2,151
P16,nma-nma.01.rtf,nma-nma,2,141
P17,nma-nma.01.rtf,nma-nma,2,137
P18,nma-nma.01.rtf,nma-nma,2,136
P19,nma-nma.01.rtf,nma-nma,2,117
P20,nma-nma.01.rtf,nma-nma,2,581
P21,nma-nma.01.rtf,nma-nma,2,278
P22,nma-nma.01.rtf,nma-nma,2,503
P23,nma-nma.01.rtf,nma-nma,2,473
P24,nma-nma.01.rtf,nma-nma,2,206
P25,nma-nma.01.rtf,nma-nma,2,186
P26,nma-nma.01.rtf,nma-nma,2,176
P27,nma-nma.01.rtf,nma-nma,2,298
P28,nma-nma.01.rtf,nma-nma,2,58
P29,nma-nma.01.rtf,nma-nma,2,112
P30,nma-nma.01.rtf,nma-nma,2,151
P31,nma-nma.01.rtf,nma-nma,2,313
P32,nma-nma.01.rtf,nma-nma,2,308
P33,nma-nma.01.rtf,nma-nma,2,156
P34,nma-nma.01.rtf,nma-nma,2,185
P35,nma-nma.01.rtf,nma-nma,2,141
P36,nma-nma.01.rtf,nma-nma,2,341
P37,nma-nma.01.rtf,nma-nma,2,376
P01,nma-nma.02.rtf,nma-nma,2,156
P02,nma-nma.02.rtf,nma-nma,2,0
P03,nma-nma.02.rtf,nma-nma,2,73
P04,nma-nma.02.rtf,nma-nma,2,220
P05,nma-nma.02.rtf,nma-nma,2,195
P06,nma-nma.02.rtf,nma-nma,2,176
P07,nma-nma.02.rtf,nma-nma,2,156
P08,nma-nma.02.rtf,nma-nma,2,151
P09,nma-nma.02.rtf,nma-nma,2,166
P10,nma-nma.02.rtf,nma-nma,2,462
P11,nma-nma.02.rtf,nma-nma,2,317
P12,nma-nma.02.rtf,nma-nma,2,278
P13,nma-nma.02.rtf,nma-nma,2,357
P14,nma-nma.02.rtf,nma-nma,2,498
P15,nma-nma.02.rtf,nma-nma,2,200
P16,nma-nma.02.rtf,nma-nma,2,136
P17,nma-nma.02.rtf,nma-nma,2,141
P18,nma-nma.02.rtf,nma-nma,2,53
P19,nma-nma.02.rtf,nma-nma,2,122
P20,nma-nma.02.rtf,nma-nma,2,293
P21,nma-nma.02.rtf,nma-nma,2,176
P22,nma-nma.02.rtf,nma-nma,2,503
P23,nma-nma.02.rtf,nma-nma,2,211
P24,nma-nma.02.rtf,nma-nma,2,166
P25,nma-nma.02.rtf,nma-nma,2,176
P26,nma-nma.02.rtf,nma-nma,2,55
P27,nma-nma.02.rtf,nma-nma,2,332
P28,nma-nma.02.rtf,nma-nma,2,112
P29,nma-nma.02.rtf,nma-nma,2,146
P30,nma-nma.02.rtf,nma-nma,2,127
P31,nma-nma.02.rtf,nma-nma,2,229
P32,nma-nma.02.rtf,nma-nma,2,288
P33,nma-nma.02.rtf,nma-nma,2,420
P34,nma-nma.02.rtf,nma-nma,2,0
P35,nma-nma.02.rtf,nma-nma,2,102
P36,nma-nma.02.rtf,nma-nma,2,161
P37,nma-nma.02.rtf,nma-nma,2,88
P01,nma-nma.03.rtf,nma-nma,2,704
P02,nma-nma.03.rtf,nma-nma,2,821
P03,nma-nma.03.rtf,nma-nma,2,151
P04,nma-nma.03.rtf,nma-nma,2,313
P05,nma-nma.03.rtf,nma-nma,2,342
P06,nma-nma.03.rtf,nma-nma,2,151
P07,nma-nma.03.rtf,nma-nma,2,225
P08,nma-nma.03.rtf,nma-nma,2,410
P09,nma-nma.03.rtf,nma-nma,2,166
P10,nma-nma.03.rtf,nma-nma,2,210
P11,nma-nma.03.rtf,nma-nma,2,347
P12,nma-nma.03.rtf,nma-nma,2,645
P13,nma-nma.03.rtf,nma-nma,2,298
P14,nma-nma.03.rtf,nma-nma,2,268
P15,nma-nma.03.rtf,nma-nma,2,366
P16,nma-nma.03.rtf,nma-nma,2,72
P17,nma-nma.03.rtf,nma-nma,2,220
P18,nma-nma.03.rtf,nma-nma,2,190
P19,nma-nma.03.rtf,nma-nma,2,200
P20,nma-nma.03.rtf,nma-nma,2,885
P21,nma-nma.03.rtf,nma-nma,2,415
P22,nma-nma.03.rtf,nma-nma,2,463
P23,nma-nma.03.rtf,nma-nma,2,850
P24,nma-nma.03.rtf,nma-nma,2,125
P25,nma-nma.03.rtf,nma-nma,2,232
P26,nma-nma.03.rtf,nma-nma,2,287
P27,nma-nma.03.rtf,nma-nma,2,166
P28,nma-nma.03.rtf,nma-nma,2,327
P29,nma-nma.03.rtf,nma-nma,2,469
P30,nma-nma.03.rtf,nma-nma,2,166
P31,nma-nma.03.rtf,nma-nma,2,454
P32,nma-nma.03.rtf,nma-nma,2,640
P33,nma-nma.03.rtf,nma-nma,2,200
P34,nma-nma.03.rtf,nma-nma,2,210
P35,nma-nma.03.rtf,nma-nma,2,317
P36,nma-nma.03.rtf,nma-nma,2,332
P37,nma-nma.03.rtf,nma-nma,2,283
P01,nma-nma.04.rtf,nma-nma,2,277
P02,nma-nma.04.rtf,nma-nma,2,0
P03,nma-nma.04.rtf,nma-nma,2,151
P04,nma-nma.04.rtf,nma-nma,2,83
P05,nma-nma.04.rtf,nma-nma,2,171
P06,nma-nma.04.rtf,nma-nma,2,655
P07,nma-nma.04.rtf,nma-nma,2,122
P08,nma-nma.04.rtf,nma-nma,2,220
P09,nma-nma.04.rtf,nma-nma,2,200
P10,nma-nma.04.rtf,nma-nma,2,205
P11,nma-nma.04.rtf,nma-nma,2,176
P12,nma-nma.04.rtf,nma-nma,2,249
P13,nma-nma.04.rtf,nma-nma,2,273
P14,nma-nma.04.rtf,nma-nma,2,53
P15,nma-nma.04.rtf,nma-nma,2,234
P16,nma-nma.04.rtf,nma-nma,2,161
P17,nma-nma.04.rtf,nma-nma,2,166
P18,nma-nma.04.rtf,nma-nma,2,0
P19,nma-nma.04.rtf,nma-nma,2,117
P20,nma-nma.04.rtf,nma-nma,2,445
P21,nma-nma.04.rtf,nma-nma,2,225
P22,nma-nma.04.rtf,nma-nma,2,206
P23,nma-nma.04.rtf,nma-nma,2,181
P24,nma-nma.04.rtf,nma-nma,2,438
P25,nma-nma.04.rtf,nma-nma,2,335
P26,nma-nma.04.rtf,nma-nma,2,110
P27,nma-nma.04.rtf,nma-nma,2,112
P28,nma-nma.04.rtf,nma-nma,2,132
P29,nma-nma.04.rtf,nma-nma,2,171
P30,nma-nma.04.rtf,nma-nma,2,488
P31,nma-nma.04.rtf,nma-nma,2,332
P32,nma-nma.04.rtf,nma-nma,2,136
P33,nma-nma.04.rtf,nma-nma,2,298
P34,nma-nma.04.rtf,nma-nma,2,156
P35,nma-nma.04.rtf,nma-nma,2,141
P36,nma-nma.04.rtf,nma-nma,2,102
P37,nma-nma.04.rtf,nma-nma,2,141
P01,nma-nma.05.rtf,nma-nma,2,441
P02,nma-nma.05.rtf,nma-nma,2,396
P03,nma-nma.05.rtf,nma-nma,2,68
P04,nma-nma.05.rtf,nma-nma,2,185
P05,nma-nma.05.rtf,nma-nma,2,136
P06,nma-nma.05.rtf,nma-nma,2,195
P07,nma-nma.05.rtf,nma-nma,2,190
P08,nma-nma.05.rtf,nma-nma,2,166
P09,nma-nma.05.rtf,nma-nma,2,293
P10,nma-nma.05.rtf,nma-nma,2,220
P11,nma-nma.05.rtf,nma-nma,2,317
P12,nma-nma.05.rtf,nma-nma,2,425
P13,nma-nma.05.rtf,nma-nma,2,141
P14,nma-nma.05.rtf,nma-nma,2,146
P15,nma-nma.05.rtf,nma-nma,2,220
P16,nma-nma.05.rtf,nma-nma,2,191
P17,nma-nma.05.rtf,nma-nma,2,151
P18,nma-nma.05.rtf,nma-nma,2,220
P19,nma-nma.05.rtf,nma-nma,2,161
P20,nma-nma.05.rtf,nma-nma,2,503
P22,nma-nma.05.rtf,nma-nma,2,558
P23,nma-nma.05.rtf,nma-nma,2,267
P24,nma-nma.05.rtf,nma-nma,2,130
P25,nma-nma.05.rtf,nma-nma,2,151
P26,nma-nma.05.rtf,nma-nma,2,85
P27,nma-nma.05.rtf,nma-nma,2,283
P28,nma-nma.05.rtf,nma-nma,2,508
P29,nma-nma.05.rtf,nma-nma,2,357
P30,nma-nma.05.rtf,nma-nma,2,190
P31,nma-nma.05.rtf,nma-nma,2,313
P32,nma-nma.05.rtf,nma-nma,2,298
P33,nma-nma.05.rtf,nma-nma,2,567
P34,nma-nma.05.rtf,nma-nma,2,156
P35,nma-nma.05.rtf,nma-nma,2,83
P36,nma-nma.05.rtf,nma-nma,2,136
P37,nma-nma.05.rtf,nma-nma,2,215
P01,nma-nma.06.rtf,nma-nma,2,563
P02,nma-nma.06.rtf,nma-nma,2,210
P03,nma-nma.06.rtf,nma-nma,2,0
P04,nma-nma.06.rtf,nma-nma,2,136
P05,nma-nma.06.rtf,nma-nma,2,166
P06,nma-nma.06.rtf,nma-nma,2,371
P07,nma-nma.06.rtf,nma-nma,2,151
P08,nma-nma.06.rtf,nma-nma,2,229
P09,nma-nma.06.rtf,nma-nma,2,132
P10,nma-nma.06.rtf,nma-nma,2,264
P11,nma-nma.06.rtf,nma-nma,2,146
P12,nma-nma.06.rtf,nma-nma,2,244
P13,nma-nma.06.rtf,nma-nma,2,220
P14,nma-nma.06.rtf,nma-nma,2,337
P15,nma-nma.06.rtf,nma-nma,2,352
P16,nma-nma.06.rtf,nma-nma,2,556
P17,nma-nma.06.rtf,nma-nma,2,151
P18,nma-nma.06.rtf,nma-nma,2,288
P19,nma-nma.06.rtf,nma-nma,2,234
P20,nma-nma.06.rtf,nma-nma,2,215
P21,nma-nma.06.rtf,nma-nma,2,328
P22,nma-nma.06.rtf,nma-nma,2,105
P23,nma-nma.06.rtf,nma-nma,2,206
P24,nma-nma.06.rtf,nma-nma,2,281
P25,nma-nma.06.rtf,nma-nma,2,140
P26,nma-nma.06.rtf,nma-nma,2,80
P27,nma-nma.06.rtf,nma-nma,2,171
P28,nma-nma.06.rtf,nma-nma,2,860
P29,nma-nma.06.rtf,nma-nma,2,136
P30,nma-nma.06.rtf,nma-nma,2,166
P31,nma-nma.06.rtf,nma-nma,2,107
P32,nma-nma.06.rtf,nma-nma,2,205
P33,nma-nma.06.rtf,nma-nma,2,268
P34,nma-nma.06.rtf,nma-nma,2,161
P35,nma-nma.06.rtf,nma-nma,2,655
P36,nma-nma.06.rtf,nma-nma,2,0
P37,nma-nma.06.rtf,nma-nma,2,220
P01,nma-nma.07.rtf,nma-nma,2,120
P02,nma-nma.07.rtf,nma-nma,2,259
P03,nma-nma.07.rtf,nma-nma,2,53
P04,nma-nma.07.rtf,nma-nma,2,131
P05,nma-nma.07.rtf,nma-nma,2,273
P06,nma-nma.07.rtf,nma-nma,2,293
P07,nma-nma.07.rtf,nma-nma,2,161
P08,nma-nma.07.rtf,nma-nma,2,176
P09,nma-nma.07.rtf,nma-nma,2,156
P10,nma-nma.07.rtf,nma-nma,2,141
P11,nma-nma.07.rtf,nma-nma,2,546
P13,nma-nma.07.rtf,nma-nma,2,180
P14,nma-nma.07.rtf,nma-nma,2,134
P15,nma-nma.07.rtf,nma-nma,2,298
P16,nma-nma.07.rtf,nma-nma,2,293
P17,nma-nma.07.rtf,nma-nma,2,0
P18,nma-nma.07.rtf,nma-nma,2,376
P19,nma-nma.07.rtf,nma-nma,2,205
P20,nma-nma.07.rtf,nma-nma,2,425
P21,nma-nma.07.rtf,nma-nma,2,723
P22,nma-nma.07.rtf,nma-nma,2,115
P23,nma-nma.07.rtf,nma-nma,2,256
P24,nma-nma.07.rtf,nma-nma,2,236
P25,nma-nma.07.rtf,nma-nma,2,140
P26,nma-nma.07.rtf,nma-nma,2,80
P27,nma-nma.07.rtf,nma-nma,2,146
P28,nma-nma.07.rtf,nma-nma,2,161
P29,nma-nma.07.rtf,nma-nma,2,342
P30,nma-nma.07.rtf,nma-nma,2,58
P31,nma-nma.07.rtf,nma-nma,2,180
P32,nma-nma.07.rtf,nma-nma,2,484
P33,nma-nma.07.rtf,nma-nma,2,376
P34,nma-nma.07.rtf,nma-nma,2,176
P35,nma-nma.07.rtf,nma-nma,2,141
P36,nma-nma.07.rtf,nma-nma,2,176
P37,nma-nma.07.rtf,nma-nma,2,132
P01,nma-nma.08.rtf,nma-nma,2,156
P02,nma-nma.08.rtf,nma-nma,2,445
P03,nma-nma.08.rtf,nma-nma,2,151
P04,nma-nma.08.rtf,nma-nma,2,63
P05,nma-nma.08.rtf,nma-nma,2,249
P06,nma-nma.08.rtf,nma-nma,2,288
P07,nma-nma.08.rtf,nma-nma,2,229
P08,nma-nma.08.rtf,nma-nma,2,200
P09,nma-nma.08.rtf,nma-nma,2,215
P10,nma-nma.08.rtf,nma-nma,2,152
P11,nma-nma.08.rtf,nma-nma,2,816
P12,nma-nma.08.rtf,nma-nma,2,132
P13,nma-nma.08.rtf,nma-nma,2,210
P14,nma-nma.08.rtf,nma-nma,2,92
P15,nma-nma.08.rtf,nma-nma,2,220
P16,nma-nma.08.rtf,nma-nma,2,327
P17,nma-nma.08.rtf,nma-nma,2,273
P18,nma-nma.08.rtf,nma-nma,2,200
P19,nma-nma.08.rtf,nma-nma,2,137
P20,nma-nma.08.rtf,nma-nma,2,342
P21,nma-nma.08.rtf,nma-nma,2,210
P22,nma-nma.08.rtf,nma-nma,2,307
P23,nma-nma.08.rtf,nma-nma,2,191
P24,nma-nma.08.rtf,nma-nma,2,295
P25,nma-nma.08.rtf,nma-nma,2,140
P26,nma-nma.08.rtf,nma-nma,2,110
P27,nma-nma.08.rtf,nma-nma,2,185
P28,nma-nma.08.rtf,nma-nma,2,459
P29,nma-nma.08.rtf,nma-nma,2,156
P30,nma-nma.08.rtf,nma-nma,2,225
P31,nma-nma.08.rtf,nma-nma,2,596
P32,nma-nma.08.rtf,nma-nma,2,224
P33,nma-nma.08.rtf,nma-nma,2,187
P34,nma-nma.08.rtf,nma-nma,2,347
P35,nma-nma.08.rtf,nma-nma,2,146
P36,nma-nma.08.rtf,nma-nma,2,141
P37,nma-nma.08.rtf,nma-nma,2,151
P01,nma-nma.09.rtf,nma-nma,2,345
P02,nma-nma.09.rtf,nma-nma,2,748
P03,nma-nma.09.rtf,nma-nma,2,130
P04,nma-nma.09.rtf,nma-nma,2,151
P05,nma-nma.09.rtf,nma-nma,2,425
P06,nma-nma.09.rtf,nma-nma,2,376
P07,nma-nma.09.rtf,nma-nma,2,127
P08,nma-nma.09.rtf,nma-nma,2,511
P09,nma-nma.09.rtf,nma-nma,2,425
P10,nma-nma.09.rtf,nma-nma,2,322
P11,nma-nma.09.rtf,nma-nma,2,278
P12,nma-nma.09.rtf,nma-nma,2,327
P13,nma-nma.09.rtf,nma-nma,2,53
P14,nma-nma.09.rtf,nma-nma,2,362
P15,nma-nma.09.rtf,nma-nma,2,841
P16,nma-nma.09.rtf,nma-nma,2,53
P17,nma-nma.09.rtf,nma-nma,2,122
P18,nma-nma.09.rtf,nma-nma,2,205
P19,nma-nma.09.rtf,nma-nma,2,171
P20,nma-nma.09.rtf,nma-nma,2,259
P21,nma-nma.09.rtf,nma-nma,2,298
P22,nma-nma.09.rtf,nma-nma,2,221
P24,nma-nma.09.rtf,nma-nma,2,171
P25,nma-nma.09.rtf,nma-nma,2,206
P26,nma-nma.09.rtf,nma-nma,2,171
P27,nma-nma.09.rtf,nma-nma,2,264
P28,nma-nma.09.rtf,nma-nma,2,53
P29,nma-nma.09.rtf,nma-nma,2,151
P30,nma-nma.09.rtf,nma-nma,2,146
P31,nma-nma.09.rtf,nma-nma,2,347
P32,nma-nma.09.rtf,nma-nma,2,112
P33,nma-nma.09.rtf,nma-nma,2,415
P34,nma-nma.09.rtf,nma-nma,2,156
P35,nma-nma.09.rtf,nma-nma,2,249
P36,nma-nma.09.rtf,nma-nma,2,137
P37,nma-nma.09.rtf,nma-nma,2,210
P01,nma-nma.10.rtf,nma-nma,2,120
P02,nma-nma.10.rtf,nma-nma,2,336
P03,nma-nma.10.rtf,nma-nma,2,0
P04,nma-nma.10.rtf,nma-nma,2,156
P05,nma-nma.10.rtf,nma-nma,2,269
P06,nma-nma.10.rtf,nma-nma,2,502
P07,nma-nma.10.rtf,nma-nma,2,185
P08,nma-nma.10.rtf,nma-nma,2,244
P09,nma-nma.10.rtf,nma-nma,2,122
P10,nma-nma.10.rtf,nma-nma,2,185
P11,nma-nma.10.rtf,nma-nma,2,185
P12,nma-nma.10.rtf,nma-nma,2,513
P13,nma-nma.10.rtf,nma-nma,2,366
P14,nma-nma.10.rtf,nma-nma,2,249
P15,nma-nma.10.rtf,nma-nma,2,342
P16,nma-nma.10.rtf,nma-nma,2,190
P17,nma-nma.10.rtf,nma-nma,2,200
P18,nma-nma.10.rtf,nma-nma,2,161
P19,nma-nma.10.rtf,nma-nma,2,122
P20,nma-nma.10.rtf,nma-nma,2,518
P21,nma-nma.10.rtf,nma-nma,2,210
P22,nma-nma.10.rtf,nma-nma,2,397
P23,nma-nma.10.rtf,nma-nma,2,473
P24,nma-nma.10.rtf,nma-nma,2,372
P25,nma-nma.10.rtf,nma-nma,2,151
P26,nma-nma.10.rtf,nma-nma,2,297
P27,nma-nma.10.rtf,nma-nma,2,254
P28,nma-nma.10.rtf,nma-nma,2,234
P29,nma-nma.10.rtf,nma-nma,2,136
P30,nma-nma.10.rtf,nma-nma,2,322
P31,nma-nma.10.rtf,nma-nma,2,210
P32,nma-nma.10.rtf,nma-nma,2,547
P33,nma-nma.10.rtf,nma-nma,2,264
P34,nma-nma.10.rtf,nma-nma,2,73
P35,nma-nma.10.rtf,nma-nma,2,195
