Stimulus,Participant,condition,semantic,RT
ma-nma.04.rtf,P31,ma-nma,1,283.6
ma-nma.04.rtf,P33,ma-nma,1,92.9
ma-ma.12.rtf,P17,ma-ma,1,0
ma-ma.12.rtf,P20,ma-ma,1,0
ma-ma.12.rtf,P36,ma-ma,1,0
ma-nma.01.rtf,P06,ma-nma,1,0
ma-nma.04.rtf,P35,ma-nma,1,249.4
ma-nma.04.rtf,P11,ma-nma,1,181
ma-nma.04.rtf,P12,ma-nma,1,239.6
ma-nma.01.rtf,P21,ma-nma,1,0
ma-nma.04.rtf,P13,ma-nma,1,445
ma-nma.04.rtf,P14,ma-nma,1,1173.6
ma-nma.04.rtf,P15,ma-nma,1,337.5
ma-nma.01.rtf,P37,ma-nma,1,0
ma-nma.04.rtf,P16,ma-nma,1,151.6
ma-nma.04.rtf,P18,ma-nma,1,239.5
ma-nma.04.rtf,P20,ma-nma,1,161.4
ma-nma.04.rtf,P22,ma-nma,1,291.6
ma-nma.04.rtf,P24,ma-nma,1,135.9
ma-nma.04.rtf,P26,ma-nma,1,105.2
ma-nma.04.rtf,P30,ma-nma,1,180.9
ma-nma.04.rtf,P32,ma-nma,1,171
ma-nma.05.rtf,P01,ma-nma,1,372.3
ma-nma.05.rtf,P02,ma-nma,1,195.6
ma-nma.05.rtf,P03,ma-nma,1,102.7
ma-nma.05.rtf,P04,ma-nma,1,391.3
ma-nma.05.rtf,P07,ma-nma,1,410.6
ma-nma.01.rtf,P11,ma-nma,1,0
ma-nma.05.rtf,P08,ma-nma,1,557.5
ma-nma.05.rtf,P09,ma-nma,1,117.4
ma-nma.05.rtf,P19,ma-nma,1,132.1
ma-nma.05.rtf,P21,ma-nma,1,239.6
ma-nma.01.rtf,P12,ma-nma,1,0
ma-nma.05.rtf,P23,ma-nma,1,392.8
ma-nma.05.rtf,P25,ma-nma,1,115.8
ma-nma.05.rtf,P27,ma-nma,1,209.9
ma-nma.01.rtf,P17,ma-nma,1,0
ma-nma.05.rtf,P31,ma-nma,1,141.8
ma-nma.01.rtf,P20,ma-nma,1,0
ma-nma.01.rtf,P28,ma-nma,1,0
ma-nma.05.rtf,P33,ma-nma,1,127.1
ma-nma.05.rtf,P37,ma-nma,1,83.1
ma-nma.05.rtf,P10,ma-nma,1,156.5
ma-nma.05.rtf,P11,ma-nma,1,528
ma-nma.05.rtf,P13,ma-nma,1,122.3
ma-nma.01.rtf,P34,ma-nma,1,0
ma-nma.05.rtf,P14,ma-nma,1,611.3
ma-nma.05.rtf,P15,ma-nma,1,185.8
ma-nma.02.rtf,P06,ma-nma,1,0
ma-nma.05.rtf,P16,ma-nma,1,141.8
ma-nma.02.rtf,P07,ma-nma,1,0
ma-nma.02.rtf,P19,ma-nma,1,0
ma-nma.02.rtf,P23,ma-nma,1,60.3
ma-nma.05.rtf,P18,ma-nma,1,132.2
ma-nma.02.rtf,P25,ma-nma,1,0
ma-nma.02.rtf,P31,ma-nma,1,68.5
ma-nma.05.rtf,P22,ma-nma,1,226.5
ma-nma.05.rtf,P26,ma-nma,1,281.8
ma-nma.05.rtf,P30,ma-nma,1,141.8
ma-nma.05.rtf,P32,ma-nma,1,127.2
ma-nma.05.rtf,P36,ma-nma,1,161.5
ma-nma.02.rtf,P35,ma-nma,1,0
ma-nma.06.rtf,P01,ma-nma,1,745.2
ma-nma.06.rtf,P02,ma-nma,1,371.8
ma-nma.06.rtf,P03,ma-nma,1,728.7
ma-nma.06.rtf,P06,ma-nma,1,347.1
ma-nma.02.rtf,P37,ma-nma,1,0
ma-nma.06.rtf,P07,ma-nma,1,317.8
ma-nma.06.rtf,P19,ma-nma,1,289.4
ma-nma.06.rtf,P21,ma-nma,1,132
ma-nma.06.rtf,P23,ma-nma,1,366.9
ma-nma.06.rtf,P25,ma-nma,1,135.9
ma-nma.06.rtf,P27,ma-nma,1,185.9
ma-nma.06.rtf,P31,ma-nma,1,229.9
ma-nma.02.rtf,P14,ma-nma,1,0
ma-nma.06.rtf,P33,ma-nma,1,308.1
ma-nma.02.rtf,P17,ma-nma,1,68.2
ma-nma.06.rtf,P35,ma-nma,1,195.7
ma-nma.06.rtf,P10,ma-nma,1,185.8
ma-nma.06.rtf,P11,ma-nma,1,777.5
ma-nma.06.rtf,P13,ma-nma,1,161.4
ma-nma.02.rtf,P18,ma-nma,1,0
ma-nma.06.rtf,P14,ma-nma,1,512.2
ma-nma.02.rtf,P22,ma-nma,1,0
ma-nma.06.rtf,P15,ma-nma,1,151.6
ma-nma.06.rtf,P16,ma-nma,1,141.8
ma-nma.02.rtf,P30,ma-nma,1,0
ma-nma.06.rtf,P17,ma-nma,1,132
ma-nma.06.rtf,P18,ma-nma,1,151.6
ma-nma.02.rtf,P34,ma-nma,1,0
ma-nma.06.rtf,P20,ma-nma,1,220.1
ma-nma.06.rtf,P22,ma-nma,1,140.9
ma-nma.06.rtf,P24,ma-nma,1,176.1
ma-nma.03.rtf,P02,ma-nma,1,0
ma-nma.06.rtf,P26,ma-nma,1,135.9
ma-nma.06.rtf,P34,ma-nma,1,156.6
ma-nma.07.rtf,P01,ma-nma,1,166
ma-nma.03.rtf,P04,ma-nma,1,0
ma-nma.07.rtf,P04,ma-nma,1,205.4
ma-nma.03.rtf,P06,ma-nma,1,0
ma-nma.03.rtf,P27,ma-nma,1,0
ma-nma.07.rtf,P08,ma-nma,1,865.4
ma-nma.07.rtf,P09,ma-nma,1,303.5
ma-nma.03.rtf,P29,ma-nma,1,0
ma-nma.07.rtf,P19,ma-nma,1,166.2
ma-nma.07.rtf,P21,ma-nma,1,313
ma-nma.07.rtf,P23,ma-nma,1,135.9
ma-nma.07.rtf,P25,ma-nma,1,205.9
ma-nma.03.rtf,P37,ma-nma,1,0
ma-nma.07.rtf,P33,ma-nma,1,210.3
ma-nma.07.rtf,P35,ma-nma,1,97.8
ma-nma.07.rtf,P10,ma-nma,1,176.1
ma-nma.07.rtf,P11,ma-nma,1,225
ma-nma.07.rtf,P12,ma-nma,1,278.7
ma-nma.03.rtf,P11,ma-nma,1,0
ma-nma.07.rtf,P13,ma-nma,1,137
ma-nma.03.rtf,P17,ma-nma,1,0
ma-nma.07.rtf,P14,ma-nma,1,513.5
ma-nma.03.rtf,P24,ma-nma,1,70.5
ma-nma.07.rtf,P15,ma-nma,1,366.8
ma-nma.07.rtf,P16,ma-nma,1,186.9
ma-nma.07.rtf,P18,ma-nma,1,170.7
ma-nma.07.rtf,P20,ma-nma,1,190.7
ma-nma.07.rtf,P22,ma-nma,1,266.7
ma-nma.07.rtf,P24,ma-nma,1,140.9
ma-nma.07.rtf,P26,ma-nma,1,126.1
ma-nma.03.rtf,P28,ma-nma,1,0
ma-nma.04.rtf,P02,ma-nma,1,0
ma-nma.07.rtf,P36,ma-nma,1,224.9
ma-nma.08.rtf,P01,ma-nma,1,231.6
ma-nma.08.rtf,P03,ma-nma,1,489.7
ma-nma.04.rtf,P04,ma-nma,1,0
ma-nma.08.rtf,P04,ma-nma,1,112.3
ma-nma.04.rtf,P29,ma-nma,1,53.8
ma-nma.08.rtf,P06,ma-nma,1,166.3
ma-nma.08.rtf,P07,ma-nma,1,126.8
ma-nma.08.rtf,P08,ma-nma,1,317.9
ma-nma.08.rtf,P09,ma-nma,1,93
ma-nma.08.rtf,P19,ma-nma,1,454.6
ma-nma.08.rtf,P21,ma-nma,1,312.9
ma-nma.08.rtf,P23,ma-nma,1,377.6
ma-nma.08.rtf,P25,ma-nma,1,135.9
ma-nma.08.rtf,P29,ma-nma,1,136.9
ma-nma.08.rtf,P31,ma-nma,1,239.5
ma-nma.08.rtf,P33,ma-nma,1,195.7
ma-nma.04.rtf,P37,ma-nma,1,0
ma-nma.08.rtf,P35,ma-nma,1,132
ma-nma.08.rtf,P10,ma-nma,1,352.1
ma-nma.08.rtf,P12,ma-nma,1,151.6
ma-nma.08.rtf,P13,ma-nma,1,88.1
ma-nma.08.rtf,P14,ma-nma,1,132
ma-nma.04.rtf,P10,ma-nma,1,0
ma-nma.08.rtf,P15,ma-nma,1,224.9
ma-nma.08.rtf,P16,ma-nma,1,112.5
ma-nma.04.rtf,P17,ma-nma,1,73.4
ma-nma.08.rtf,P18,ma-nma,1,176
ma-nma.08.rtf,P20,ma-nma,1,381.4
ma-nma.08.rtf,P22,ma-nma,1,221.9
ma-nma.04.rtf,P28,ma-nma,1,0
ma-nma.04.rtf,P34,ma-nma,1,0
ma-nma.04.rtf,P36,ma-nma,1,0
ma-nma.08.rtf,P24,ma-nma,1,146
ma-nma.08.rtf,P30,ma-nma,1,234.6
ma-nma.08.rtf,P32,ma-nma,1,210.4
ma-nma.09.rtf,P01,ma-nma,1,302
ma-nma.09.rtf,P03,ma-nma,1,127.4
ma-nma.09.rtf,P08,ma-nma,1,327.7
ma-nma.09.rtf,P19,ma-nma,1,132.1
ma-nma.05.rtf,P05,ma-nma,1,58.7
ma-nma.09.rtf,P23,ma-nma,1,367.4
ma-nma.09.rtf,P27,ma-nma,1,273.7
ma-nma.09.rtf,P33,ma-nma,1,205.4
ma-nma.09.rtf,P37,ma-nma,1,127
ma-nma.05.rtf,P06,ma-nma,1,0
ma-nma.09.rtf,P10,ma-nma,1,195.6
ma-nma.05.rtf,P29,ma-nma,1,78.3
ma-nma.09.rtf,P11,ma-nma,1,185.8
ma-nma.05.rtf,P35,ma-nma,1,73.3
ma-nma.09.rtf,P12,ma-nma,1,518.4
ma-nma.09.rtf,P14,ma-nma,1,234.6
ma-nma.09.rtf,P15,ma-nma,1,249.4
ma-nma.09.rtf,P16,ma-nma,1,161.6
ma-nma.09.rtf,P18,ma-nma,1,215.2
ma-nma.05.rtf,P12,ma-nma,1,0
ma-nma.05.rtf,P17,ma-nma,1,0
ma-nma.09.rtf,P20,ma-nma,1,102.7
ma-nma.09.rtf,P22,ma-nma,1,191.4
ma-nma.05.rtf,P20,ma-nma,1,0
ma-nma.09.rtf,P24,ma-nma,1,191.3
ma-nma.05.rtf,P24,ma-nma,1,0
ma-nma.09.rtf,P26,ma-nma,1,80.5
ma-nma.05.rtf,P28,ma-nma,1,0
ma-nma.05.rtf,P34,ma-nma,1,0
ma-nma.06.rtf,P04,ma-nma,1,0
ma-nma.06.rtf,P05,ma-nma,1,0
ma-nma.09.rtf,P30,ma-nma,1,220.1
ma-nma.06.rtf,P09,ma-nma,1,0
ma-nma.09.rtf,P32,ma-nma,1,185.9
ma-nma.06.rtf,P29,ma-nma,1,0
ma-nma.09.rtf,P34,ma-nma,1,200.5
ma-nma.06.rtf,P37,ma-nma,1,0
ma-nma.09.rtf,P36,ma-nma,1,112.5
ma-nma.06.rtf,P12,ma-nma,1,0
ma-nma.06.rtf,P28,ma-nma,1,0
ma-nma.10.rtf,P01,ma-nma,1,443
ma-nma.06.rtf,P30,ma-nma,1,58.3
ma-nma.10.rtf,P06,ma-nma,1,352.3
ma-nma.10.rtf,P07,ma-nma,1,151.6
ma-nma.10.rtf,P08,ma-nma,1,146.8
ma-nma.10.rtf,P09,ma-nma,1,376.5
ma-nma.10.rtf,P19,ma-nma,1,210.2
ma-nma.10.rtf,P21,ma-nma,1,430.3
ma-nma.06.rtf,P32,ma-nma,1,0
ma-nma.06.rtf,P36,ma-nma,1,0
ma-nma.10.rtf,P23,ma-nma,1,281.6
ma-nma.10.rtf,P25,ma-nma,1,302
ma-nma.07.rtf,P02,ma-nma,1,0
ma-nma.10.rtf,P27,ma-nma,1,132
ma-nma.07.rtf,P03,ma-nma,1,53.8
ma-nma.07.rtf,P05,ma-nma,1,0
ma-nma.10.rtf,P31,ma-nma,1,175.9
ma-nma.10.rtf,P33,ma-nma,1,200.5
ma-nma.07.rtf,P06,ma-nma,1,0
ma-nma.10.rtf,P35,ma-nma,1,224.9
ma-nma.07.rtf,P07,ma-nma,1,0
ma-nma.07.rtf,P27,ma-nma,1,0
ma-nma.10.rtf,P10,ma-nma,1,200.5
ma-nma.10.rtf,P12,ma-nma,1,141.7
ma-nma.07.rtf,P29,ma-nma,1,0
ma-nma.07.rtf,P31,ma-nma,1,73.3
ma-nma.07.rtf,P37,ma-nma,1,0
ma-nma.10.rtf,P13,ma-nma,1,112.5
ma-nma.07.rtf,P17,ma-nma,1,0
ma-nma.10.rtf,P15,ma-nma,1,190.7
ma-nma.07.rtf,P28,ma-nma,1,0
ma-nma.07.rtf,P30,ma-nma,1,0
ma-nma.07.rtf,P32,ma-nma,1,0
ma-nma.10.rtf,P16,ma-nma,1,205.4
ma-nma.10.rtf,P18,ma-nma,1,176.2
ma-nma.10.rtf,P20,ma-nma,1,239.6
ma-nma.10.rtf,P22,ma-nma,1,231.6
ma-nma.10.rtf,P24,ma-nma,1,151
ma-nma.07.rtf,P34,ma-nma,1,0
ma-nma.10.rtf,P32,ma-nma,1,127.1
ma-nma.08.rtf,P02,ma-nma,1,53.8
ma-nma.08.rtf,P05,ma-nma,1,0
ma-nma.11.rtf,P01,ma-nma,1,95.7
ma-nma.11.rtf,P02,ma-nma,1,122.3
ma-nma.08.rtf,P27,ma-nma,1,0
ma-nma.08.rtf,P37,ma-nma,1,0
ma-nma.11.rtf,P03,ma-nma,1,386.2
ma-nma.11.rtf,P05,ma-nma,1,190.7
ma-nma.11.rtf,P08,ma-nma,1,195.7
ma-nma.08.rtf,P11,ma-nma,1,0
ma-nma.11.rtf,P09,ma-nma,1,190.8
ma-nma.08.rtf,P17,ma-nma,1,0
ma-nma.08.rtf,P26,ma-nma,1,0
ma-nma.11.rtf,P21,ma-nma,1,499
ma-nma.11.rtf,P23,ma-nma,1,196.3
ma-nma.08.rtf,P28,ma-nma,1,0
ma-nma.11.rtf,P25,ma-nma,1,140.9
ma-nma.11.rtf,P27,ma-nma,1,102.7
ma-nma.11.rtf,P31,ma-nma,1,176.1
ma-nma.08.rtf,P34,ma-nma,1,0
ma-nma.11.rtf,P33,ma-nma,1,195.6
ma-nma.11.rtf,P35,ma-nma,1,254.3
ma-nma.11.rtf,P37,ma-nma,1,229.9
ma-nma.08.rtf,P36,ma-nma,1,0
ma-nma.09.rtf,P02,ma-nma,1,0
ma-nma.11.rtf,P10,ma-nma,1,234.8
ma-nma.11.rtf,P11,ma-nma,1,136.8
ma-nma.09.rtf,P04,ma-nma,1,0
ma-nma.11.rtf,P12,ma-nma,1,586.9
ma-nma.11.rtf,P14,ma-nma,1,391.2
ma-nma.11.rtf,P15,ma-nma,1,322.8
ma-nma.11.rtf,P16,ma-nma,1,185.8
ma-nma.11.rtf,P17,ma-nma,1,94.8
ma-nma.09.rtf,P05,ma-nma,1,0
ma-nma.11.rtf,P18,ma-nma,1,200.5
ma-nma.11.rtf,P22,ma-nma,1,135.9
ma-nma.11.rtf,P30,ma-nma,1,357.1
ma-nma.09.rtf,P06,ma-nma,1,0
ma-nma.11.rtf,P32,ma-nma,1,264.1
ma-nma.11.rtf,P34,ma-nma,1,103.4
ma-nma.12.rtf,P01,ma-nma,1,392.7
ma-nma.09.rtf,P07,ma-nma,1,0
ma-nma.09.rtf,P09,ma-nma,1,0
ma-nma.12.rtf,P03,ma-nma,1,166.3
ma-nma.12.rtf,P05,ma-nma,1,293.4
ma-nma.12.rtf,P06,ma-nma,1,1031.7
ma-nma.12.rtf,P07,ma-nma,1,112.5
ma-nma.12.rtf,P08,ma-nma,1,675.3
ma-nma.12.rtf,P19,ma-nma,1,156.5
ma-nma.12.rtf,P21,ma-nma,1,146.7
ma-nma.12.rtf,P23,ma-nma,1,327.4
ma-nma.12.rtf,P25,ma-nma,1,206.4
ma-nma.09.rtf,P21,ma-nma,1,0
ma-nma.12.rtf,P27,ma-nma,1,151.6
ma-nma.12.rtf,P29,ma-nma,1,190.6
ma-nma.12.rtf,P31,ma-nma,1,117.2
ma-nma.09.rtf,P25,ma-nma,1,0
ma-nma.12.rtf,P33,ma-nma,1,121.6
ma-nma.12.rtf,P35,ma-nma,1,396
ma-nma.12.rtf,P37,ma-nma,1,239.8
ma-nma.09.rtf,P29,ma-nma,1,0
ma-nma.09.rtf,P31,ma-nma,1,0
