Stimulus,Participant,condition,semantic,RT
nma-nma.09.rtf,P34,nma-nma,2,229.8
nma-nma.10.rtf,P03,nma-nma,2,171.1
nma-nma.10.rtf,P04,nma-nma,2,151.6
nma-nma.10.rtf,P05,nma-nma,2,205.4
nma-nma.10.rtf,P06,nma-nma,2,631
nma-nma.10.rtf,P07,nma-nma,2,156.3
nma-nma.10.rtf,P08,nma-nma,2,156.5
nma-nma.10.rtf,P09,nma-nma,2,234.7
nma-nma.10.rtf,P19,nma-nma,2,161.4
nma-nma.10.rtf,P21,nma-nma,2,533
nma-nma.09.rtf,P17,nma-nma,2,0
nma-nma.10.rtf,P23,nma-nma,2,745.1
nma-nma.10.rtf,P25,nma-nma,2,347.4
nma-nma.10.rtf,P27,nma-nma,2,410.6
nma-nma.10.rtf,P29,nma-nma,2,346
nma-nma.10.rtf,P31,nma-nma,2,371.6
nma-nma.10.rtf,P33,nma-nma,2,264.1
nma-nma.10.rtf,P35,nma-nma,2,176.1
nma-nma.09.rtf,P36,nma-nma,2,0
nma-nma.10.rtf,P37,nma-nma,2,621.4
nma-nma.10.rtf,P10,nma-nma,2,137
nma-nma.10.rtf,P11,nma-nma,2,317.9
nma-nma.10.rtf,P12,nma-nma,2,210.3
nma-nma.10.rtf,P13,nma-nma,2,220
nma-nma.10.rtf,P14,nma-nma,2,797
nma-nma.10.rtf,P15,nma-nma,2,357
nma-nma.10.rtf,P02,nma-nma,2,0
nma-nma.10.rtf,P32,nma-nma,2,0
nma-nma.10.rtf,P16,nma-nma,2,156.4
nma-nma.10.rtf,P17,nma-nma,2,249.4
nma-nma.11.rtf,P03,nma-nma,2,0
nma-nma.10.rtf,P18,nma-nma,2,249.4
nma-nma.10.rtf,P20,nma-nma,2,420.4
nma-nma.10.rtf,P22,nma-nma,2,840.6
nma-nma.10.rtf,P24,nma-nma,2,216.5
nma-nma.10.rtf,P26,nma-nma,2,473.3
nma-nma.11.rtf,P11,nma-nma,2,0
nma-nma.10.rtf,P28,nma-nma,2,494
nma-nma.10.rtf,P30,nma-nma,2,582
nma-nma.10.rtf,P34,nma-nma,2,171.1
nma-nma.10.rtf,P36,nma-nma,2,117.4
nma-nma.11.rtf,P01,nma-nma,2,206.4
nma-nma.11.rtf,P02,nma-nma,2,166.5
nma-nma.11.rtf,P18,nma-nma,2,0
nma-nma.11.rtf,P04,nma-nma,2,224.9
nma-nma.11.rtf,P05,nma-nma,2,127.4
nma-nma.11.rtf,P06,nma-nma,2,317.8
nma-nma.11.rtf,P07,nma-nma,2,249.4
nma-nma.11.rtf,P08,nma-nma,2,562.3
nma-nma.11.rtf,P09,nma-nma,2,523.3
nma-nma.11.rtf,P19,nma-nma,2,273.5
nma-nma.11.rtf,P21,nma-nma,2,205.4
nma-nma.11.rtf,P23,nma-nma,2,503.4
nma-nma.11.rtf,P25,nma-nma,2,423.1
nma-nma.11.rtf,P27,nma-nma,2,219.6
nma-nma.11.rtf,P29,nma-nma,2,391.2
nma-nma.11.rtf,P31,nma-nma,2,233.9
nma-nma.11.rtf,P33,nma-nma,2,244.5
nma-nma.11.rtf,P35,nma-nma,2,215.2
nma-nma.12.rtf,P03,nma-nma,2,0
nma-nma.11.rtf,P37,nma-nma,2,464.5
nma-nma.11.rtf,P10,nma-nma,2,220
nma-nma.11.rtf,P12,nma-nma,2,508.9
nma-nma.11.rtf,P13,nma-nma,2,161.4
nma-nma.11.rtf,P14,nma-nma,2,391.1
nma-nma.11.rtf,P15,nma-nma,2,591.7
nma-nma.11.rtf,P16,nma-nma,2,176
nma-nma.11.rtf,P17,nma-nma,2,288.5
nma-nma.11.rtf,P20,nma-nma,2,782.5
nma-nma.11.rtf,P22,nma-nma,2,568.9
nma-nma.11.rtf,P24,nma-nma,2,432.9
nma-nma.11.rtf,P26,nma-nma,2,1051.9
nma-nma.11.rtf,P28,nma-nma,2,444.9
nma-nma.11.rtf,P30,nma-nma,2,161.4
nma-nma.11.rtf,P32,nma-nma,2,342.4
nma-nma.11.rtf,P34,nma-nma,2,361.8
nma-nma.11.rtf,P36,nma-nma,2,469.7
nma-nma.12.rtf,P01,nma-nma,2,770.2
nma-nma.12.rtf,P06,nma-nma,2,0
nma-nma.12.rtf,P09,nma-nma,2,0
nma-nma.12.rtf,P02,nma-nma,2,542.7
nma-nma.12.rtf,P04,nma-nma,2,132.1
nma-nma.12.rtf,P05,nma-nma,2,205.5
nma-nma.12.rtf,P07,nma-nma,2,171.1
nma-nma.12.rtf,P08,nma-nma,2,709.1
nma-nma.12.rtf,P19,nma-nma,2,308.1
nma-nma.12.rtf,P21,nma-nma,2,206.6
nma-nma.12.rtf,P23,nma-nma,2,448.1
nma-nma.12.rtf,P25,nma-nma,2,447.2
nma-nma.12.rtf,P27,nma-nma,2,136.9
nma-nma.12.rtf,P29,nma-nma,2,396
nma-nma.12.rtf,P31,nma-nma,2,239.6
nma-nma.12.rtf,P33,nma-nma,2,396.1
nma-nma.12.rtf,P35,nma-nma,2,464.7
nma-nma.12.rtf,P37,nma-nma,2,254
nma-nma.12.rtf,P10,nma-nma,2,0
nma-nma.12.rtf,P12,nma-nma,2,577.1
nma-nma.12.rtf,P11,nma-nma,2,0
nma-nma.12.rtf,P16,nma-nma,2,0
nma-nma.12.rtf,P13,nma-nma,2,142
nma-nma.12.rtf,P14,nma-nma,2,635.7
nma-nma.12.rtf,P15,nma-nma,2,264.3
nma-nma.12.rtf,P20,nma-nma,2,176
nma-nma.12.rtf,P22,nma-nma,2,226.6
nma-nma.12.rtf,P26,nma-nma,2,191.2
nma-nma.12.rtf,P17,nma-nma,2,0
nma-nma.12.rtf,P28,nma-nma,2,586.8
nma-nma.12.rtf,P30,nma-nma,2,180.9
nma-nma.12.rtf,P32,nma-nma,2,229.8
nma-nma.12.rtf,P34,nma-nma,2,166.3
nma-nma.12.rtf,P36,nma-nma,2,141.9
nma-nma.12.rtf,P18,nma-nma,2,0
nma-nma.12.rtf,P24,nma-nma,2,0
