subjects,items,condition,parallel,semantic,RT
P28,nma-nma.08.rtf,nma-nma,2,2,826.6
P29,nma-nma.08.rtf,nma-nma,2,2,2113.5
P31,nma-nma.08.rtf,nma-nma,2,2,1527.3
P32,nma-nma.08.rtf,nma-nma,2,2,2480.6
P33,nma-nma.08.rtf,nma-nma,2,2,1163.8
P35,nma-nma.08.rtf,nma-nma,2,2,1496.2
P36,nma-nma.08.rtf,nma-nma,2,2,1398.2
P37,nma-nma.08.rtf,nma-nma,2,2,1305.6
P01,nma-nma.09.rtf,nma-nma,2,2,3202
P02,nma-nma.09.rtf,nma-nma,2,2,1158.9
P03,nma-nma.09.rtf,nma-nma,2,2,459.8
P04,nma-nma.09.rtf,nma-nma,2,2,1530.9
P05,nma-nma.09.rtf,nma-nma,2,2,660.3
P06,nma-nma.09.rtf,nma-nma,2,2,1603.9
P07,nma-nma.09.rtf,nma-nma,2,2,1663
P08,nma-nma.09.rtf,nma-nma,2,2,811.8
P09,nma-nma.09.rtf,nma-nma,2,2,1360.3
P10,nma-nma.09.rtf,nma-nma,2,2,787.4
P11,nma-nma.09.rtf,nma-nma,2,2,953.7
P12,nma-nma.09.rtf,nma-nma,2,2,1183.4
P13,nma-nma.09.rtf,nma-nma,2,2,430.6
P15,nma-nma.09.rtf,nma-nma,2,2,2576.6
P16,nma-nma.09.rtf,nma-nma,2,2,1012.5
P17,nma-nma.09.rtf,nma-nma,2,2,265.1
P18,nma-nma.09.rtf,nma-nma,2,2,474.3
P19,nma-nma.09.rtf,nma-nma,2,2,1045.8
P20,nma-nma.09.rtf,nma-nma,2,2,1188.3
P21,nma-nma.09.rtf,nma-nma,2,2,2156.7
P22,nma-nma.09.rtf,nma-nma,2,2,1409.1
P23,nma-nma.09.rtf,nma-nma,2,2,2874.1
P24,nma-nma.09.rtf,nma-nma,2,2,3176.4
P25,nma-nma.09.rtf,nma-nma,2,2,2159.5
P26,nma-nma.09.rtf,nma-nma,2,2,2286.3
P27,nma-nma.09.rtf,nma-nma,2,2,1183.4
P28,nma-nma.09.rtf,nma-nma,2,2,2219.2
P29,nma-nma.09.rtf,nma-nma,2,2,895.6
P30,nma-nma.09.rtf,nma-nma,2,2,968.3
P31,nma-nma.09.rtf,nma-nma,2,2,964.1
P32,nma-nma.09.rtf,nma-nma,2,2,1129.6
P33,nma-nma.09.rtf,nma-nma,2,2,1065.9
P34,nma-nma.09.rtf,nma-nma,2,2,787.4
P35,nma-nma.09.rtf,nma-nma,2,2,1320.1
P36,nma-nma.09.rtf,nma-nma,2,2,313.7
P37,nma-nma.09.rtf,nma-nma,2,2,1291.2
P01,nma-nma.10.rtf,nma-nma,2,2,2155.1
P02,nma-nma.10.rtf,nma-nma,2,2,460.4
P03,nma-nma.10.rtf,nma-nma,2,2,987.7
P04,nma-nma.10.rtf,nma-nma,2,2,1021.9
P05,nma-nma.10.rtf,nma-nma,2,2,723.3
P06,nma-nma.10.rtf,nma-nma,2,2,1368.8
P07,nma-nma.10.rtf,nma-nma,2,2,777.5
P08,nma-nma.10.rtf,nma-nma,2,2,2308.7
P09,nma-nma.10.rtf,nma-nma,2,2,332.7
P10,nma-nma.10.rtf,nma-nma,2,2,1271.1
P11,nma-nma.10.rtf,nma-nma,2,2,1471.9
P12,nma-nma.10.rtf,nma-nma,2,2,1330.8
P13,nma-nma.10.rtf,nma-nma,2,2,1041.5
P14,nma-nma.10.rtf,nma-nma,2,2,2117.5
P15,nma-nma.10.rtf,nma-nma,2,2,1227.6
P16,nma-nma.10.rtf,nma-nma,2,2,538
P17,nma-nma.10.rtf,nma-nma,2,2,1301.2
P18,nma-nma.10.rtf,nma-nma,2,2,1285.9
P19,nma-nma.10.rtf,nma-nma,2,2,1242
P20,nma-nma.10.rtf,nma-nma,2,2,1815
P21,nma-nma.10.rtf,nma-nma,2,2,2589.4
P22,nma-nma.10.rtf,nma-nma,2,2,966.3
P24,nma-nma.10.rtf,nma-nma,2,2,1042.1
P25,nma-nma.10.rtf,nma-nma,2,2,800.7
P26,nma-nma.10.rtf,nma-nma,2,2,1006.9
P27,nma-nma.10.rtf,nma-nma,2,2,1696.9
P28,nma-nma.10.rtf,nma-nma,2,2,1046.5
P29,nma-nma.10.rtf,nma-nma,2,2,1046.5
P30,nma-nma.10.rtf,nma-nma,2,2,2043.6
P31,nma-nma.10.rtf,nma-nma,2,2,1267.2
P32,nma-nma.10.rtf,nma-nma,2,2,1619.3
P33,nma-nma.10.rtf,nma-nma,2,2,581.8
P34,nma-nma.10.rtf,nma-nma,2,2,469.5
P35,nma-nma.10.rtf,nma-nma,2,2,982.8
P36,nma-nma.10.rtf,nma-nma,2,2,586.8
P37,nma-nma.10.rtf,nma-nma,2,2,939.3
P01,nma-nma.11.rtf,nma-nma,2,2,3000.3
P02,nma-nma.11.rtf,nma-nma,2,2,894.9
P03,nma-nma.11.rtf,nma-nma,2,2,117.5
P04,nma-nma.11.rtf,nma-nma,2,2,1281.1
P05,nma-nma.11.rtf,nma-nma,2,2,685.4
P06,nma-nma.11.rtf,nma-nma,2,2,2973.2
P07,nma-nma.11.rtf,nma-nma,2,2,1560.1
P08,nma-nma.11.rtf,nma-nma,2,2,1848.4
P09,nma-nma.11.rtf,nma-nma,2,2,499.3
P10,nma-nma.11.rtf,nma-nma,2,2,542.8
P12,nma-nma.11.rtf,nma-nma,2,2,1105.1
P14,nma-nma.11.rtf,nma-nma,2,2,2635.8
P16,nma-nma.11.rtf,nma-nma,2,2,1061.1
P18,nma-nma.11.rtf,nma-nma,2,2,1544
P19,nma-nma.11.rtf,nma-nma,2,2,864.9
P21,nma-nma.11.rtf,nma-nma,2,2,2020.3
P22,nma-nma.11.rtf,nma-nma,2,2,2838.9
P23,nma-nma.11.rtf,nma-nma,2,2,1047.1
P25,nma-nma.11.rtf,nma-nma,2,2,1994
P26,nma-nma.11.rtf,nma-nma,2,2,1077.3
P27,nma-nma.11.rtf,nma-nma,2,2,1046
P29,nma-nma.11.rtf,nma-nma,2,2,553.5
P30,nma-nma.11.rtf,nma-nma,2,2,2022.9
P31,nma-nma.11.rtf,nma-nma,2,2,670
P33,nma-nma.11.rtf,nma-nma,2,2,772.5
P34,nma-nma.11.rtf,nma-nma,2,2,1471.8
P35,nma-nma.11.rtf,nma-nma,2,2,322.7
P37,nma-nma.11.rtf,nma-nma,2,2,1481.6
P01,nma-nma.12.rtf,nma-nma,2,2,1550.3
P02,nma-nma.12.rtf,nma-nma,2,2,313
P03,nma-nma.12.rtf,nma-nma,2,2,83
P04,nma-nma.12.rtf,nma-nma,2,2,860.7
P05,nma-nma.12.rtf,nma-nma,2,2,850.8
P06,nma-nma.12.rtf,nma-nma,2,2,2680.1
P07,nma-nma.12.rtf,nma-nma,2,2,1921.7
P08,nma-nma.12.rtf,nma-nma,2,2,3159.4
P09,nma-nma.12.rtf,nma-nma,2,2,983
P10,nma-nma.12.rtf,nma-nma,2,2,459.6
P11,nma-nma.12.rtf,nma-nma,2,2,1633.1
P12,nma-nma.12.rtf,nma-nma,2,2,1222.7
P13,nma-nma.12.rtf,nma-nma,2,2,929.1
P14,nma-nma.12.rtf,nma-nma,2,2,3081.2
P15,nma-nma.12.rtf,nma-nma,2,2,1681.9
P16,nma-nma.12.rtf,nma-nma,2,2,782.6
P17,nma-nma.12.rtf,nma-nma,2,2,860.6
P18,nma-nma.12.rtf,nma-nma,2,2,1428
P19,nma-nma.12.rtf,nma-nma,2,2,2196.3
P20,nma-nma.12.rtf,nma-nma,2,2,1652.9
P21,nma-nma.12.rtf,nma-nma,2,2,2386.8
P22,nma-nma.12.rtf,nma-nma,2,2,1313.3
P24,nma-nma.12.rtf,nma-nma,2,2,1113
P26,nma-nma.12.rtf,nma-nma,2,2,1223.6
P27,nma-nma.12.rtf,nma-nma,2,2,1985.8
P28,nma-nma.12.rtf,nma-nma,2,2,1808.4
P29,nma-nma.12.rtf,nma-nma,2,2,1506.2
P30,nma-nma.12.rtf,nma-nma,2,2,1511.2
P31,nma-nma.12.rtf,nma-nma,2,2,1623.1
P32,nma-nma.12.rtf,nma-nma,2,2,1936.4
P33,nma-nma.12.rtf,nma-nma,2,2,1887.6
P34,nma-nma.12.rtf,nma-nma,2,2,802.3
P35,nma-nma.12.rtf,nma-nma,2,2,1330.2
P36,nma-nma.12.rtf,nma-nma,2,2,410.3
P37,nma-nma.12.rtf,nma-nma,2,2,1677.3
