subjects,items,condition,parallel,semantic,RT
P03,ma-ma.02.rtf,ma-ma,2,1,312
P11,ma-ma.02.rtf,ma-ma,2,1,312
P32,ma-ma.02.rtf,ma-ma,2,1,312
P13,ma-ma.02.rtf,ma-ma,2,1,308
P01,ma-ma.02.rtf,ma-ma,2,1,307
P32,ma-ma.02.rtf,ma-ma,2,1,303
P09,ma-ma.02.rtf,ma-ma,2,1,303
P22,ma-ma.02.rtf,ma-ma,2,1,302
P01,ma-ma.02.rtf,ma-ma,2,1,297
P32,ma-ma.02.rtf,ma-ma,2,1,273
P28,ma-ma.02.rtf,ma-ma,2,1,273
P37,ma-ma.02.rtf,ma-ma,2,1,264
P09,ma-ma.02.rtf,ma-ma,2,1,259
P09,ma-ma.02.rtf,ma-ma,2,1,259
P30,ma-ma.02.rtf,ma-ma,2,1,259
P22,ma-ma.02.rtf,ma-ma,2,1,256
P36,ma-ma.02.rtf,ma-ma,2,1,249
P22,ma-ma.02.rtf,ma-ma,2,1,247
P09,ma-ma.02.rtf,ma-ma,2,1,244
P05,ma-ma.02.rtf,ma-ma,2,1,235
P04,ma-ma.02.rtf,ma-ma,2,1,234
P11,ma-ma.02.rtf,ma-ma,2,1,234
P27,ma-ma.02.rtf,ma-ma,2,1,234
P10,ma-ma.02.rtf,ma-ma,2,1,229
P30,ma-ma.02.rtf,ma-ma,2,1,229
P33,ma-ma.02.rtf,ma-ma,2,1,229
P10,ma-ma.02.rtf,ma-ma,2,1,225
P31,ma-ma.02.rtf,ma-ma,2,1,215
P17,ma-ma.02.rtf,ma-ma,2,1,210
P37,ma-ma.02.rtf,ma-ma,2,1,210
P28,ma-ma.02.rtf,ma-ma,2,1,210
P37,ma-ma.02.rtf,ma-ma,2,1,210
P18,ma-ma.02.rtf,ma-ma,2,1,205
P18,ma-ma.02.rtf,ma-ma,2,1,205
P19,ma-ma.02.rtf,ma-ma,2,1,205
P30,ma-ma.02.rtf,ma-ma,2,1,205
P28,ma-ma.02.rtf,ma-ma,2,1,200
P21,ma-ma.02.rtf,ma-ma,2,1,200
P24,ma-ma.02.rtf,ma-ma,2,1,196
P27,ma-ma.02.rtf,ma-ma,2,1,195
P31,ma-ma.02.rtf,ma-ma,2,1,195
P29,ma-ma.02.rtf,ma-ma,2,1,195
P13,ma-ma.02.rtf,ma-ma,2,1,180
P07,ma-ma.02.rtf,ma-ma,2,1,176
P09,ma-ma.02.rtf,ma-ma,2,1,176
P11,ma-ma.02.rtf,ma-ma,2,1,176
P22,ma-ma.02.rtf,ma-ma,2,1,171
P04,ma-ma.02.rtf,ma-ma,2,1,166
P37,ma-ma.02.rtf,ma-ma,2,1,161
P03,ma-ma.02.rtf,ma-ma,2,1,157
P13,ma-ma.02.rtf,ma-ma,2,1,147
P09,ma-ma.02.rtf,ma-ma,2,1,146
P04,ma-ma.02.rtf,ma-ma,2,1,141
P16,ma-ma.02.rtf,ma-ma,2,1,141
P37,ma-ma.02.rtf,ma-ma,2,1,136
P01,ma-ma.02.rtf,ma-ma,2,1,135
P05,ma-ma.02.rtf,ma-ma,2,1,132
P34,ma-ma.02.rtf,ma-ma,2,1,127
P19,ma-ma.02.rtf,ma-ma,2,1,127
P16,ma-ma.02.rtf,ma-ma,2,1,122
P34,ma-ma.02.rtf,ma-ma,2,1,88
P10,ma-ma.02.rtf,ma-ma,2,1,88
P28,ma-ma.02.rtf,ma-ma,2,1,78
P04,ma-ma.02.rtf,ma-ma,2,1,78
P34,ma-ma.02.rtf,ma-ma,2,1,78
P35,ma-ma.02.rtf,ma-ma,2,1,73
P01,ma-ma.02.rtf,ma-ma,2,1,70
P17,ma-ma.02.rtf,ma-ma,2,1,68
P04,ma-ma.02.rtf,ma-ma,2,1,63
P16,ma-ma.02.rtf,ma-ma,2,1,59
P16,ma-ma.02.rtf,ma-ma,2,1,59
P05,ma-ma.02.rtf,ma-ma,2,1,53
P10,ma-ma.02.rtf,ma-ma,2,1,0
P11,ma-ma.02.rtf,ma-ma,2,1,0
P13,ma-ma.02.rtf,ma-ma,2,1,0
P16,ma-ma.02.rtf,ma-ma,2,1,0
P17,ma-ma.02.rtf,ma-ma,2,1,0
P18,ma-ma.02.rtf,ma-ma,2,1,0
P20,ma-ma.02.rtf,ma-ma,2,1,0
P22,ma-ma.02.rtf,ma-ma,2,1,0
P24,ma-ma.02.rtf,ma-ma,2,1,0
P26,ma-ma.02.rtf,ma-ma,2,1,0
P27,ma-ma.02.rtf,ma-ma,2,1,0
P28,ma-ma.02.rtf,ma-ma,2,1,0
P31,ma-ma.02.rtf,ma-ma,2,1,0
P33,ma-ma.02.rtf,ma-ma,2,1,0
P34,ma-ma.02.rtf,ma-ma,2,1,0
P35,ma-ma.02.rtf,ma-ma,2,1,0
P36,ma-ma.02.rtf,ma-ma,2,1,0
P37,ma-ma.02.rtf,ma-ma,2,1,0
P02,ma-ma.02.rtf,ma-ma,2,1,0
P24,ma-ma.02.rtf,ma-ma,2,1,0
P31,ma-ma.02.rtf,ma-ma,2,1,0
P34,ma-ma.02.rtf,ma-ma,2,1,0
P35,ma-ma.02.rtf,ma-ma,2,1,0
P36,ma-ma.02.rtf,ma-ma,2,1,0
P02,ma-ma.02.rtf,ma-ma,2,1,0
P04,ma-ma.02.rtf,ma-ma,2,1,0
P17,ma-ma.02.rtf,ma-ma,2,1,0
P31,ma-ma.02.rtf,ma-ma,2,1,0
P33,ma-ma.02.rtf,ma-ma,2,1,0
P34,ma-ma.02.rtf,ma-ma,2,1,0
P36,ma-ma.02.rtf,ma-ma,2,1,0
P37,ma-ma.02.rtf,ma-ma,2,1,0
P10,ma-ma.02.rtf,ma-ma,2,1,0
P11,ma-ma.02.rtf,ma-ma,2,1,0
P17,ma-ma.02.rtf,ma-ma,2,1,0
P18,ma-ma.02.rtf,ma-ma,2,1,0
P20,ma-ma.02.rtf,ma-ma,2,1,0
P22,ma-ma.02.rtf,ma-ma,2,1,0
P35,ma-ma.02.rtf,ma-ma,2,1,0
P36,ma-ma.02.rtf,ma-ma,2,1,0
P02,ma-ma.02.rtf,ma-ma,2,1,0
P16,ma-ma.02.rtf,ma-ma,2,1,0
P18,ma-ma.02.rtf,ma-ma,2,1,0
P20,ma-ma.02.rtf,ma-ma,2,1,0
P24,ma-ma.02.rtf,ma-ma,2,1,0
P27,ma-ma.02.rtf,ma-ma,2,1,0
P31,ma-ma.02.rtf,ma-ma,2,1,0
P34,ma-ma.02.rtf,ma-ma,2,1,0
P36,ma-ma.02.rtf,ma-ma,2,1,0
P07,ma-ma.02.rtf,ma-ma,2,1,0
P17,ma-ma.02.rtf,ma-ma,2,1,0
P18,ma-ma.02.rtf,ma-ma,2,1,0
P20,ma-ma.02.rtf,ma-ma,2,1,0
P26,ma-ma.02.rtf,ma-ma,2,1,0
P27,ma-ma.02.rtf,ma-ma,2,1,0
P28,ma-ma.02.rtf,ma-ma,2,1,0
P33,ma-ma.02.rtf,ma-ma,2,1,0
P35,ma-ma.02.rtf,ma-ma,2,1,0
P02,ma-ma.02.rtf,ma-ma,2,1,0
P03,ma-ma.02.rtf,ma-ma,2,1,0
P04,ma-ma.02.rtf,ma-ma,2,1,0
P06,ma-ma.02.rtf,ma-ma,2,1,0
P07,ma-ma.02.rtf,ma-ma,2,1,0
P09,ma-ma.02.rtf,ma-ma,2,1,0
P10,ma-ma.02.rtf,ma-ma,2,1,0
P11,ma-ma.02.rtf,ma-ma,2,1,0
P12,ma-ma.02.rtf,ma-ma,2,1,0
P13,ma-ma.02.rtf,ma-ma,2,1,0
P15,ma-ma.02.rtf,ma-ma,2,1,0
P16,ma-ma.02.rtf,ma-ma,2,1,0
P17,ma-ma.02.rtf,ma-ma,2,1,0
P18,ma-ma.02.rtf,ma-ma,2,1,0
P19,ma-ma.02.rtf,ma-ma,2,1,0
P20,ma-ma.02.rtf,ma-ma,2,1,0
P22,ma-ma.02.rtf,ma-ma,2,1,0
P23,ma-ma.02.rtf,ma-ma,2,1,0
P24,ma-ma.02.rtf,ma-ma,2,1,0
P25,ma-ma.02.rtf,ma-ma,2,1,0
P26,ma-ma.02.rtf,ma-ma,2,1,0
P28,ma-ma.02.rtf,ma-ma,2,1,0
P29,ma-ma.02.rtf,ma-ma,2,1,0
P30,ma-ma.02.rtf,ma-ma,2,1,0
P31,ma-ma.02.rtf,ma-ma,2,1,0
P32,ma-ma.02.rtf,ma-ma,2,1,0
P33,ma-ma.02.rtf,ma-ma,2,1,0
P34,ma-ma.02.rtf,ma-ma,2,1,0
P35,ma-ma.02.rtf,ma-ma,2,1,0
P36,ma-ma.02.rtf,ma-ma,2,1,0
P37,ma-ma.02.rtf,ma-ma,2,1,0
P01,ma-ma.02.rtf,ma-ma,2,1,0
P02,ma-ma.02.rtf,ma-ma,2,1,0
P03,ma-ma.02.rtf,ma-ma,2,1,0
P04,ma-ma.02.rtf,ma-ma,2,1,0
P05,ma-ma.02.rtf,ma-ma,2,1,0
P06,ma-ma.02.rtf,ma-ma,2,1,0
P07,ma-ma.02.rtf,ma-ma,2,1,0
P08,ma-ma.02.rtf,ma-ma,2,1,0
P09,ma-ma.02.rtf,ma-ma,2,1,0
P10,ma-ma.02.rtf,ma-ma,2,1,0
P11,ma-ma.02.rtf,ma-ma,2,1,0
P12,ma-ma.02.rtf,ma-ma,2,1,0
P13,ma-ma.02.rtf,ma-ma,2,1,0
P14,ma-ma.02.rtf,ma-ma,2,1,0
P15,ma-ma.02.rtf,ma-ma,2,1,0
P16,ma-ma.02.rtf,ma-ma,2,1,0
P17,ma-ma.02.rtf,ma-ma,2,1,0
P18,ma-ma.02.rtf,ma-ma,2,1,0
P19,ma-ma.02.rtf,ma-ma,2,1,0
P20,ma-ma.02.rtf,ma-ma,2,1,0
P21,ma-ma.02.rtf,ma-ma,2,1,0
P22,ma-ma.02.rtf,ma-ma,2,1,0
P23,ma-ma.02.rtf,ma-ma,2,1,0
P24,ma-ma.02.rtf,ma-ma,2,1,0
P25,ma-ma.02.rtf,ma-ma,2,1,0
P26,ma-ma.02.rtf,ma-ma,2,1,0
P27,ma-ma.02.rtf,ma-ma,2,1,0
P28,ma-ma.02.rtf,ma-ma,2,1,0
P29,ma-ma.02.rtf,ma-ma,2,1,0
P30,ma-ma.02.rtf,ma-ma,2,1,0
P31,ma-ma.02.rtf,ma-ma,2,1,0
P32,ma-ma.02.rtf,ma-ma,2,1,0
P33,ma-ma.02.rtf,ma-ma,2,1,0
P34,ma-ma.02.rtf,ma-ma,2,1,0
P35,ma-ma.02.rtf,ma-ma,2,1,0
P36,ma-ma.02.rtf,ma-ma,2,1,0
P37,ma-ma.02.rtf,ma-ma,2,1,0
P03,ma-ma.02.rtf,ma-ma,2,1,0
P10,ma-ma.02.rtf,ma-ma,2,1,0
P11,ma-ma.02.rtf,ma-ma,2,1,0
P13,ma-ma.02.rtf,ma-ma,2,1,0
P16,ma-ma.02.rtf,ma-ma,2,1,0
P17,ma-ma.02.rtf,ma-ma,2,1,0
P18,ma-ma.02.rtf,ma-ma,2,1,0
P19,ma-ma.02.rtf,ma-ma,2,1,0
P20,ma-ma.02.rtf,ma-ma,2,1,0
P26,ma-ma.02.rtf,ma-ma,2,1,0
P28,ma-ma.02.rtf,ma-ma,2,1,0
P32,ma-ma.02.rtf,ma-ma,2,1,0
P35,ma-ma.02.rtf,ma-ma,2,1,0
P36,ma-ma.02.rtf,ma-ma,2,1,0
P02,ma-ma.02.rtf,ma-ma,2,1,0
P10,ma-ma.02.rtf,ma-ma,2,1,0
P13,ma-ma.02.rtf,ma-ma,2,1,0
P16,ma-ma.02.rtf,ma-ma,2,1,0
P17,ma-ma.02.rtf,ma-ma,2,1,0
P18,ma-ma.02.rtf,ma-ma,2,1,0
P24,ma-ma.02.rtf,ma-ma,2,1,0
P27,ma-ma.02.rtf,ma-ma,2,1,0
P31,ma-ma.02.rtf,ma-ma,2,1,0
P33,ma-ma.02.rtf,ma-ma,2,1,0
P35,ma-ma.02.rtf,ma-ma,2,1,0
P36,ma-ma.02.rtf,ma-ma,2,1,0
P14,ma-ma.03.rtf,ma-ma,2,1,3276
P21,ma-ma.03.rtf,ma-ma,2,1,2625
P19,ma-ma.03.rtf,ma-ma,2,1,2302
P20,ma-ma.03.rtf,ma-ma,2,1,2216
P15,ma-ma.03.rtf,ma-ma,2,1,2200
P25,ma-ma.03.rtf,ma-ma,2,1,1989
P19,ma-ma.03.rtf,ma-ma,2,1,1984
P21,ma-ma.03.rtf,ma-ma,2,1,1916
P32,ma-ma.03.rtf,ma-ma,2,1,1838
P29,ma-ma.03.rtf,ma-ma,2,1,1815
P08,ma-ma.03.rtf,ma-ma,2,1,1804
P29,ma-ma.03.rtf,ma-ma,2,1,1799
P06,ma-ma.03.rtf,ma-ma,2,1,1687
P30,ma-ma.03.rtf,ma-ma,2,1,1681
P04,ma-ma.03.rtf,ma-ma,2,1,1603
P14,ma-ma.03.rtf,ma-ma,2,1,1594
P14,ma-ma.03.rtf,ma-ma,2,1,1569
P32,ma-ma.03.rtf,ma-ma,2,1,1515
P14,ma-ma.03.rtf,ma-ma,2,1,1501
P15,ma-ma.03.rtf,ma-ma,2,1,1463
P15,ma-ma.03.rtf,ma-ma,2,1,1457
P23,ma-ma.03.rtf,ma-ma,2,1,1445
P26,ma-ma.03.rtf,ma-ma,2,1,1434
P29,ma-ma.03.rtf,ma-ma,2,1,1399
P12,ma-ma.03.rtf,ma-ma,2,1,1398
P24,ma-ma.03.rtf,ma-ma,2,1,1334
P23,ma-ma.03.rtf,ma-ma,2,1,1293
P08,ma-ma.03.rtf,ma-ma,2,1,1286
P19,ma-ma.03.rtf,ma-ma,2,1,1275
P06,ma-ma.03.rtf,ma-ma,2,1,1261
P11,ma-ma.03.rtf,ma-ma,2,1,1251
P37,ma-ma.03.rtf,ma-ma,2,1,1226
P21,ma-ma.03.rtf,ma-ma,2,1,1178
P29,ma-ma.03.rtf,ma-ma,2,1,1164
P15,ma-ma.03.rtf,ma-ma,2,1,1120
P25,ma-ma.03.rtf,ma-ma,2,1,1102
P08,ma-ma.03.rtf,ma-ma,2,1,1095
P25,ma-ma.03.rtf,ma-ma,2,1,1092
P12,ma-ma.03.rtf,ma-ma,2,1,1056
P11,ma-ma.03.rtf,ma-ma,2,1,1051
P23,ma-ma.03.rtf,ma-ma,2,1,1047
P14,ma-ma.03.rtf,ma-ma,2,1,1046
P15,ma-ma.03.rtf,ma-ma,2,1,1027
P08,ma-ma.03.rtf,ma-ma,2,1,1012
P29,ma-ma.03.rtf,ma-ma,2,1,1007
P21,ma-ma.03.rtf,ma-ma,2,1,983
P32,ma-ma.03.rtf,ma-ma,2,1,973
P01,ma-ma.03.rtf,ma-ma,2,1,971
P12,ma-ma.03.rtf,ma-ma,2,1,968
P15,ma-ma.03.rtf,ma-ma,2,1,968
P35,ma-ma.03.rtf,ma-ma,2,1,954
P11,ma-ma.03.rtf,ma-ma,2,1,952
P12,ma-ma.03.rtf,ma-ma,2,1,949
P26,ma-ma.03.rtf,ma-ma,2,1,931
P25,ma-ma.03.rtf,ma-ma,2,1,870
P29,ma-ma.03.rtf,ma-ma,2,1,860
P13,ma-ma.03.rtf,ma-ma,2,1,841
P19,ma-ma.03.rtf,ma-ma,2,1,816
P26,ma-ma.03.rtf,ma-ma,2,1,805
P29,ma-ma.03.rtf,ma-ma,2,1,792
P01,ma-ma.03.rtf,ma-ma,2,1,775
P04,ma-ma.03.rtf,ma-ma,2,1,767
P23,ma-ma.03.rtf,ma-ma,2,1,765
P06,ma-ma.03.rtf,ma-ma,2,1,753
P30,ma-ma.03.rtf,ma-ma,2,1,748
P30,ma-ma.03.rtf,ma-ma,2,1,748
P25,ma-ma.03.rtf,ma-ma,2,1,741
P32,ma-ma.03.rtf,ma-ma,2,1,733
P12,ma-ma.03.rtf,ma-ma,2,1,714
P08,ma-ma.03.rtf,ma-ma,2,1,709
P18,ma-ma.03.rtf,ma-ma,2,1,694
P20,ma-ma.03.rtf,ma-ma,2,1,694
P06,ma-ma.03.rtf,ma-ma,2,1,685
P37,ma-ma.03.rtf,ma-ma,2,1,684
P35,ma-ma.03.rtf,ma-ma,2,1,680
P18,ma-ma.03.rtf,ma-ma,2,1,670
P20,ma-ma.03.rtf,ma-ma,2,1,670
P33,ma-ma.03.rtf,ma-ma,2,1,665
P22,ma-ma.03.rtf,ma-ma,2,1,659
P24,ma-ma.03.rtf,ma-ma,2,1,659
P25,ma-ma.03.rtf,ma-ma,2,1,654
P06,ma-ma.03.rtf,ma-ma,2,1,645
P13,ma-ma.03.rtf,ma-ma,2,1,645
P32,ma-ma.03.rtf,ma-ma,2,1,640
P28,ma-ma.03.rtf,ma-ma,2,1,631
P16,ma-ma.03.rtf,ma-ma,2,1,621
P27,ma-ma.03.rtf,ma-ma,2,1,616
P30,ma-ma.03.rtf,ma-ma,2,1,611
P26,ma-ma.03.rtf,ma-ma,2,1,594
P19,ma-ma.03.rtf,ma-ma,2,1,571
P01,ma-ma.03.rtf,ma-ma,2,1,569
P22,ma-ma.03.rtf,ma-ma,2,1,568
P04,ma-ma.03.rtf,ma-ma,2,1,567
P27,ma-ma.03.rtf,ma-ma,2,1,557
P32,ma-ma.03.rtf,ma-ma,2,1,552
P11,ma-ma.03.rtf,ma-ma,2,1,542
P12,ma-ma.03.rtf,ma-ma,2,1,542
P35,ma-ma.03.rtf,ma-ma,2,1,538
P24,ma-ma.03.rtf,ma-ma,2,1,528
P01,ma-ma.03.rtf,ma-ma,2,1,523
P02,ma-ma.03.rtf,ma-ma,2,1,523
P08,ma-ma.03.rtf,ma-ma,2,1,518
P25,ma-ma.03.rtf,ma-ma,2,1,508
P19,ma-ma.03.rtf,ma-ma,2,1,498
P18,ma-ma.03.rtf,ma-ma,2,1,484
P22,ma-ma.03.rtf,ma-ma,2,1,483
P31,ma-ma.03.rtf,ma-ma,2,1,474
P11,ma-ma.03.rtf,ma-ma,2,1,459
P08,ma-ma.03.rtf,ma-ma,2,1,455
P02,ma-ma.03.rtf,ma-ma,2,1,450
P23,ma-ma.03.rtf,ma-ma,2,1,447
P14,ma-ma.03.rtf,ma-ma,2,1,445
P30,ma-ma.03.rtf,ma-ma,2,1,440
P26,ma-ma.03.rtf,ma-ma,2,1,438
P26,ma-ma.03.rtf,ma-ma,2,1,438
P11,ma-ma.03.rtf,ma-ma,2,1,435
P26,ma-ma.03.rtf,ma-ma,2,1,433
P01,ma-ma.03.rtf,ma-ma,2,1,432
P19,ma-ma.03.rtf,ma-ma,2,1,430
P21,ma-ma.03.rtf,ma-ma,2,1,430
P37,ma-ma.03.rtf,ma-ma,2,1,429
P23,ma-ma.03.rtf,ma-ma,2,1,428
P13,ma-ma.03.rtf,ma-ma,2,1,425
P35,ma-ma.03.rtf,ma-ma,2,1,425
P13,ma-ma.03.rtf,ma-ma,2,1,415
P24,ma-ma.03.rtf,ma-ma,2,1,407
P30,ma-ma.03.rtf,ma-ma,2,1,376
P24,ma-ma.03.rtf,ma-ma,2,1,367
P13,ma-ma.03.rtf,ma-ma,2,1,362
P18,ma-ma.03.rtf,ma-ma,2,1,361
P06,ma-ma.03.rtf,ma-ma,2,1,361
P27,ma-ma.03.rtf,ma-ma,2,1,347
P01,ma-ma.03.rtf,ma-ma,2,1,327
P14,ma-ma.03.rtf,ma-ma,2,1,322
P22,ma-ma.03.rtf,ma-ma,2,1,317
P37,ma-ma.03.rtf,ma-ma,2,1,316
P13,ma-ma.03.rtf,ma-ma,2,1,313
P08,ma-ma.03.rtf,ma-ma,2,1,313
P05,ma-ma.03.rtf,ma-ma,2,1,313
P18,ma-ma.03.rtf,ma-ma,2,1,308
P10,ma-ma.03.rtf,ma-ma,2,1,303
P33,ma-ma.03.rtf,ma-ma,2,1,298
P04,ma-ma.03.rtf,ma-ma,2,1,293
P04,ma-ma.03.rtf,ma-ma,2,1,293
P16,ma-ma.03.rtf,ma-ma,2,1,288
P18,ma-ma.03.rtf,ma-ma,2,1,288
P01,ma-ma.03.rtf,ma-ma,2,1,287
P31,ma-ma.03.rtf,ma-ma,2,1,284
P11,ma-ma.03.rtf,ma-ma,2,1,283
P06,ma-ma.03.rtf,ma-ma,2,1,283
P30,ma-ma.03.rtf,ma-ma,2,1,278
P07,ma-ma.03.rtf,ma-ma,2,1,278
P07,ma-ma.03.rtf,ma-ma,2,1,273
P31,ma-ma.03.rtf,ma-ma,2,1,268
P08,ma-ma.03.rtf,ma-ma,2,1,268
P22,ma-ma.03.rtf,ma-ma,2,1,266
P37,ma-ma.03.rtf,ma-ma,2,1,264
P05,ma-ma.03.rtf,ma-ma,2,1,254
P22,ma-ma.03.rtf,ma-ma,2,1,251
P24,ma-ma.03.rtf,ma-ma,2,1,251
P11,ma-ma.03.rtf,ma-ma,2,1,249
P23,ma-ma.03.rtf,ma-ma,2,1,246
P31,ma-ma.03.rtf,ma-ma,2,1,244
P06,ma-ma.03.rtf,ma-ma,2,1,244
P04,ma-ma.03.rtf,ma-ma,2,1,239
P22,ma-ma.03.rtf,ma-ma,2,1,236
P18,ma-ma.03.rtf,ma-ma,2,1,224
P35,ma-ma.03.rtf,ma-ma,2,1,224
P29,ma-ma.03.rtf,ma-ma,2,1,211
P33,ma-ma.03.rtf,ma-ma,2,1,210
P20,ma-ma.03.rtf,ma-ma,2,1,210
P27,ma-ma.03.rtf,ma-ma,2,1,210
P21,ma-ma.03.rtf,ma-ma,2,1,205
P18,ma-ma.03.rtf,ma-ma,2,1,205
P01,ma-ma.03.rtf,ma-ma,2,1,201
P35,ma-ma.03.rtf,ma-ma,2,1,200
P31,ma-ma.03.rtf,ma-ma,2,1,200
P11,ma-ma.03.rtf,ma-ma,2,1,200
P05,ma-ma.03.rtf,ma-ma,2,1,199
P01,ma-ma.03.rtf,ma-ma,2,1,196
P21,ma-ma.03.rtf,ma-ma,2,1,195
P19,ma-ma.03.rtf,ma-ma,2,1,195
P25,ma-ma.03.rtf,ma-ma,2,1,191
P07,ma-ma.03.rtf,ma-ma,2,1,190
P32,ma-ma.03.rtf,ma-ma,2,1,190
P36,ma-ma.03.rtf,ma-ma,2,1,181
P05,ma-ma.03.rtf,ma-ma,2,1,180
P22,ma-ma.03.rtf,ma-ma,2,1,176
P09,ma-ma.03.rtf,ma-ma,2,1,166
P09,ma-ma.03.rtf,ma-ma,2,1,166
P13,ma-ma.03.rtf,ma-ma,2,1,166
P34,ma-ma.03.rtf,ma-ma,2,1,166
P27,ma-ma.03.rtf,ma-ma,2,1,161
P07,ma-ma.03.rtf,ma-ma,2,1,156
P09,ma-ma.03.rtf,ma-ma,2,1,156
P26,ma-ma.03.rtf,ma-ma,2,1,156
P02,ma-ma.03.rtf,ma-ma,2,1,151
P15,ma-ma.03.rtf,ma-ma,2,1,146
P16,ma-ma.03.rtf,ma-ma,2,1,146
P30,ma-ma.03.rtf,ma-ma,2,1,136
P24,ma-ma.03.rtf,ma-ma,2,1,135
P05,ma-ma.03.rtf,ma-ma,2,1,127
P35,ma-ma.03.rtf,ma-ma,2,1,127
P04,ma-ma.03.rtf,ma-ma,2,1,127
P31,ma-ma.03.rtf,ma-ma,2,1,122
P03,ma-ma.03.rtf,ma-ma,2,1,112
P14,ma-ma.03.rtf,ma-ma,2,1,112
P26,ma-ma.03.rtf,ma-ma,2,1,105
P35,ma-ma.03.rtf,ma-ma,2,1,98
P33,ma-ma.03.rtf,ma-ma,2,1,93
P33,ma-ma.03.rtf,ma-ma,2,1,93
P27,ma-ma.03.rtf,ma-ma,2,1,92
P09,ma-ma.03.rtf,ma-ma,2,1,88
P12,ma-ma.03.rtf,ma-ma,2,1,87
P23,ma-ma.03.rtf,ma-ma,2,1,85
P03,ma-ma.03.rtf,ma-ma,2,1,78
P21,ma-ma.03.rtf,ma-ma,2,1,73
P28,ma-ma.03.rtf,ma-ma,2,1,68
P34,ma-ma.03.rtf,ma-ma,2,1,63
P02,ma-ma.03.rtf,ma-ma,2,1,0
P03,ma-ma.03.rtf,ma-ma,2,1,0
P05,ma-ma.03.rtf,ma-ma,2,1,0
P07,ma-ma.03.rtf,ma-ma,2,1,0
P09,ma-ma.03.rtf,ma-ma,2,1,0
P10,ma-ma.03.rtf,ma-ma,2,1,0
P16,ma-ma.03.rtf,ma-ma,2,1,0
P17,ma-ma.03.rtf,ma-ma,2,1,0
P24,ma-ma.03.rtf,ma-ma,2,1,0
P27,ma-ma.03.rtf,ma-ma,2,1,0
P28,ma-ma.03.rtf,ma-ma,2,1,0
P31,ma-ma.03.rtf,ma-ma,2,1,0
P32,ma-ma.03.rtf,ma-ma,2,1,0
P33,ma-ma.03.rtf,ma-ma,2,1,0
P34,ma-ma.03.rtf,ma-ma,2,1,0
P36,ma-ma.03.rtf,ma-ma,2,1,0
P37,ma-ma.03.rtf,ma-ma,2,1,0
P02,ma-ma.03.rtf,ma-ma,2,1,0
P10,ma-ma.03.rtf,ma-ma,2,1,0
P16,ma-ma.03.rtf,ma-ma,2,1,0
P17,ma-ma.03.rtf,ma-ma,2,1,0
P20,ma-ma.03.rtf,ma-ma,2,1,0
P28,ma-ma.03.rtf,ma-ma,2,1,0
P34,ma-ma.03.rtf,ma-ma,2,1,0
P36,ma-ma.03.rtf,ma-ma,2,1,0
P02,ma-ma.03.rtf,ma-ma,2,1,0
P03,ma-ma.03.rtf,ma-ma,2,1,0
P04,ma-ma.03.rtf,ma-ma,2,1,0
P10,ma-ma.03.rtf,ma-ma,2,1,0
P16,ma-ma.03.rtf,ma-ma,2,1,0
P17,ma-ma.03.rtf,ma-ma,2,1,0
P20,ma-ma.03.rtf,ma-ma,2,1,0
P30,ma-ma.03.rtf,ma-ma,2,1,0
P33,ma-ma.03.rtf,ma-ma,2,1,0
P34,ma-ma.03.rtf,ma-ma,2,1,0
P36,ma-ma.03.rtf,ma-ma,2,1,0
P02,ma-ma.03.rtf,ma-ma,2,1,0
P03,ma-ma.03.rtf,ma-ma,2,1,0
P07,ma-ma.03.rtf,ma-ma,2,1,0
P10,ma-ma.03.rtf,ma-ma,2,1,0
P16,ma-ma.03.rtf,ma-ma,2,1,0
P17,ma-ma.03.rtf,ma-ma,2,1,0
P20,ma-ma.03.rtf,ma-ma,2,1,0
P28,ma-ma.03.rtf,ma-ma,2,1,0
P36,ma-ma.03.rtf,ma-ma,2,1,0
P03,ma-ma.03.rtf,ma-ma,2,1,0
P05,ma-ma.03.rtf,ma-ma,2,1,0
P07,ma-ma.03.rtf,ma-ma,2,1,0
P17,ma-ma.03.rtf,ma-ma,2,1,0
P25,ma-ma.03.rtf,ma-ma,2,1,0
P28,ma-ma.03.rtf,ma-ma,2,1,0
P37,ma-ma.03.rtf,ma-ma,2,1,0
P02,ma-ma.03.rtf,ma-ma,2,1,0
P03,ma-ma.03.rtf,ma-ma,2,1,0
P05,ma-ma.03.rtf,ma-ma,2,1,0
P07,ma-ma.03.rtf,ma-ma,2,1,0
P09,ma-ma.03.rtf,ma-ma,2,1,0
P10,ma-ma.03.rtf,ma-ma,2,1,0
P12,ma-ma.03.rtf,ma-ma,2,1,0
P13,ma-ma.03.rtf,ma-ma,2,1,0
P16,ma-ma.03.rtf,ma-ma,2,1,0
P17,ma-ma.03.rtf,ma-ma,2,1,0
P19,ma-ma.03.rtf,ma-ma,2,1,0
P21,ma-ma.03.rtf,ma-ma,2,1,0
P24,ma-ma.03.rtf,ma-ma,2,1,0
P27,ma-ma.03.rtf,ma-ma,2,1,0
P28,ma-ma.03.rtf,ma-ma,2,1,0
P29,ma-ma.03.rtf,ma-ma,2,1,0
P31,ma-ma.03.rtf,ma-ma,2,1,0
P32,ma-ma.03.rtf,ma-ma,2,1,0
P33,ma-ma.03.rtf,ma-ma,2,1,0
P34,ma-ma.03.rtf,ma-ma,2,1,0
P35,ma-ma.03.rtf,ma-ma,2,1,0
